query_id,node_a,node_b
Q6K00236,Q6K00236_N01,Q6K00236_N02
Q6K00236,Q6K00236_N01,Q6K00236_N03
Q6K00236,Q6K00236_N02,Q6K00236_N03
Q6K00236,Q6K00236_N02,Q6K00236_N04
Q6K00236,Q6K00236_N02,Q6K00236_N05
Q6K00236,Q6K00236_N03,Q6K00236_N05
Q6K00237,Q6K00237_N01,Q6K00237_N07
Q6K00237,Q6K00237_N03,Q6K00237_N07
Q6K00237,Q6K00237_N04,Q6K00237_N06
Q6K00237,Q6K00237_N06,Q6K00237_N07
Q6K00238,Q6K00238_N01,Q6K00238_N06
Q6K00238,Q6K00238_N01,Q6K00238_N07
Q6K00238,Q6K00238_N02,Q6K00238_N07
Q6K00238,Q6K00238_N05,Q6K00238_N07
Q6K00239,Q6K00239_N01,Q6K00239_N04
Q6K00239,Q6K00239_N03,Q6K00239_N04
Q6K00239,Q6K00239_N04,Q6K00239_N07
Q6K00239,Q6K00239_N06,Q6K00239_N07
Q6K00240,Q6K00240_N02,Q6K00240_N05
Q6K00240,Q6K00240_N03,Q6K00240_N05
Q6K00240,Q6K00240_N05,Q6K00240_N06
Q6K00240,Q6K00240_N05,Q6K00240_N07
Q6K00241,Q6K00241_N01,Q6K00241_N02
Q6K00241,Q6K00241_N01,Q6K00241_N04
Q6K00241,Q6K00241_N01,Q6K00241_N05
Q6K00241,Q6K00241_N01,Q6K00241_N07
Q6K00242,Q6K00242_N02,Q6K00242_N04
Q6K00242,Q6K00242_N03,Q6K00242_N04
Q6K00242,Q6K00242_N04,Q6K00242_N05
Q6K00242,Q6K00242_N04,Q6K00242_N07
Q6K00243,Q6K00243_N01,Q6K00243_N02
Q6K00243,Q6K00243_N01,Q6K00243_N07
Q6K00243,Q6K00243_N02,Q6K00243_N05
Q6K00243,Q6K00243_N02,Q6K00243_N06
Q6K00243,Q6K00243_N05,Q6K00243_N06
Q6K00244,Q6K00244_N01,Q6K00244_N07
Q6K00244,Q6K00244_N03,Q6K00244_N07
Q6K00244,Q6K00244_N05,Q6K00244_N07
Q6K00244,Q6K00244_N06,Q6K00244_N07
Q6K00245,Q6K00245_N01,Q6K00245_N02
Q6K00245,Q6K00245_N01,Q6K00245_N03
Q6K00245,Q6K00245_N01,Q6K00245_N04
Q6K00245,Q6K00245_N04,Q6K00245_N06
Q6K00246,Q6K00246_N01,Q6K00246_N02
Q6K00246,Q6K00246_N01,Q6K00246_N05
Q6K00246,Q6K00246_N02,Q6K00246_N04
Q6K00246,Q6K00246_N05,Q6K00246_N07
Q6K00247,Q6K00247_N01,Q6K00247_N02
Q6K00247,Q6K00247_N02,Q6K00247_N03
Q6K00247,Q6K00247_N03,Q6K00247_N05
Q6K00247,Q6K00247_N03,Q6K00247_N07
Q6K00248,Q6K00248_N02,Q6K00248_N04
Q6K00248,Q6K00248_N03,Q6K00248_N04
Q6K00248,Q6K00248_N04,Q6K00248_N05
Q6K00248,Q6K00248_N04,Q6K00248_N06
Q6K00249,Q6K00249_N01,Q6K00249_N04
Q6K00249,Q6K00249_N02,Q6K00249_N04
Q6K00249,Q6K00249_N03,Q6K00249_N04
Q6K00249,Q6K00249_N04,Q6K00249_N07
Q6K00250,Q6K00250_N02,Q6K00250_N04
Q6K00250,Q6K00250_N03,Q6K00250_N04
Q6K00250,Q6K00250_N04,Q6K00250_N06
Q6K00250,Q6K00250_N04,Q6K00250_N07
Q6K00251,Q6K00251_N01,Q6K00251_N03
Q6K00251,Q6K00251_N01,Q6K00251_N06
Q6K00251,Q6K00251_N02,Q6K00251_N06
Q6K00251,Q6K00251_N02,Q6K00251_N07
Q6K00251,Q6K00251_N03,Q6K00251_N06
Q6K00252,Q6K00252_N01,Q6K00252_N03
Q6K00252,Q6K00252_N01,Q6K00252_N04
Q6K00252,Q6K00252_N04,Q6K00252_N05
Q6K00252,Q6K00252_N04,Q6K00252_N06
Q6K00253,Q6K00253_N01,Q6K00253_N06
Q6K00253,Q6K00253_N03,Q6K00253_N04
Q6K00253,Q6K00253_N03,Q6K00253_N06
Q6K00253,Q6K00253_N05,Q6K00253_N06
Q6K00254,Q6K00254_N01,Q6K00254_N07
Q6K00254,Q6K00254_N02,Q6K00254_N07
Q6K00254,Q6K00254_N05,Q6K00254_N06
Q6K00254,Q6K00254_N06,Q6K00254_N07
Q6K00255,Q6K00255_N02,Q6K00255_N06
Q6K00255,Q6K00255_N04,Q6K00255_N07
Q6K00255,Q6K00255_N05,Q6K00255_N06
Q6K00255,Q6K00255_N05,Q6K00255_N07
Q6K00256,Q6K00256_N01,Q6K00256_N03
Q6K00256,Q6K00256_N02,Q6K00256_N04
Q6K00256,Q6K00256_N02,Q6K00256_N06
Q6K00256,Q6K00256_N03,Q6K00256_N04
Q6K00257,Q6K00257_N01,Q6K00257_N04
Q6K00257,Q6K00257_N01,Q6K00257_N07
Q6K00257,Q6K00257_N02,Q6K00257_N07
Q6K00257,Q6K00257_N04,Q6K00257_N07
Q6K00257,Q6K00257_N05,Q6K00257_N07
Q6K00258,Q6K00258_N01,Q6K00258_N05
Q6K00258,Q6K00258_N01,Q6K00258_N06
Q6K00258,Q6K00258_N03,Q6K00258_N06
Q6K00258,Q6K00258_N04,Q6K00258_N06
Q6K00259,Q6K00259_N01,Q6K00259_N05
Q6K00259,Q6K00259_N02,Q6K00259_N04
Q6K00259,Q6K00259_N03,Q6K00259_N04
Q6K00259,Q6K00259_N04,Q6K00259_N05
Q6K00260,Q6K00260_N02,Q6K00260_N06
Q6K00260,Q6K00260_N04,Q6K00260_N07
Q6K00260,Q6K00260_N05,Q6K00260_N06
Q6K00260,Q6K00260_N06,Q6K00260_N07
Q6K00261,Q6K00261_N01,Q6K00261_N02
Q6K00261,Q6K00261_N01,Q6K00261_N04
Q6K00261,Q6K00261_N01,Q6K00261_N05
Q6K00261,Q6K00261_N05,Q6K00261_N06
Q6K00262,Q6K00262_N01,Q6K00262_N04
Q6K00262,Q6K00262_N01,Q6K00262_N05
Q6K00262,Q6K00262_N01,Q6K00262_N06
Q6K00262,Q6K00262_N05,Q6K00262_N07
Q6K00263,Q6K00263_N02,Q6K00263_N03
Q6K00263,Q6K00263_N03,Q6K00263_N06
Q6K00263,Q6K00263_N04,Q6K00263_N05
Q6K00263,Q6K00263_N05,Q6K00263_N06
Q6K00264,Q6K00264_N01,Q6K00264_N05
Q6K00264,Q6K00264_N01,Q6K00264_N07
Q6K00264,Q6K00264_N04,Q6K00264_N05
Q6K00264,Q6K00264_N06,Q6K00264_N07
Q6K00265,Q6K00265_N01,Q6K00265_N06
Q6K00265,Q6K00265_N03,Q6K00265_N06
Q6K00265,Q6K00265_N04,Q6K00265_N06
Q6K00265,Q6K00265_N05,Q6K00265_N06
Q6K00266,Q6K00266_N01,Q6K00266_N04
Q6K00266,Q6K00266_N02,Q6K00266_N04
Q6K00266,Q6K00266_N04,Q6K00266_N06
Q6K00266,Q6K00266_N04,Q6K00266_N07
Q6K00267,Q6K00267_N01,Q6K00267_N03
Q6K00267,Q6K00267_N02,Q6K00267_N03
Q6K00267,Q6K00267_N03,Q6K00267_N07
Q6K00267,Q6K00267_N06,Q6K00267_N07
Q6K00268,Q6K00268_N02,Q6K00268_N04
Q6K00268,Q6K00268_N02,Q6K00268_N05
Q6K00268,Q6K00268_N05,Q6K00268_N06
Q6K00268,Q6K00268_N06,Q6K00268_N07
Q6K00269,Q6K00269_N01,Q6K00269_N05
Q6K00269,Q6K00269_N02,Q6K00269_N05
Q6K00269,Q6K00269_N05,Q6K00269_N06
Q6K00269,Q6K00269_N05,Q6K00269_N07
Q6K00270,Q6K00270_N01,Q6K00270_N06
Q6K00270,Q6K00270_N02,Q6K00270_N06
Q6K00270,Q6K00270_N03,Q6K00270_N06
Q6K00270,Q6K00270_N06,Q6K00270_N07
Q6K00271,Q6K00271_N01,Q6K00271_N03
Q6K00271,Q6K00271_N01,Q6K00271_N06
Q6K00271,Q6K00271_N02,Q6K00271_N03
Q6K00271,Q6K00271_N02,Q6K00271_N07
Q6K00272,Q6K00272_N01,Q6K00272_N02
Q6K00272,Q6K00272_N02,Q6K00272_N07
Q6K00272,Q6K00272_N05,Q6K00272_N07
Q6K00272,Q6K00272_N06,Q6K00272_N07
Q6K00273,Q6K00273_N01,Q6K00273_N06
Q6K00273,Q6K00273_N02,Q6K00273_N06
Q6K00273,Q6K00273_N05,Q6K00273_N06
Q6K00273,Q6K00273_N06,Q6K00273_N07
Q6K00274,Q6K00274_N01,Q6K00274_N05
Q6K00274,Q6K00274_N02,Q6K00274_N07
Q6K00274,Q6K00274_N05,Q6K00274_N07
Q6K00274,Q6K00274_N06,Q6K00274_N07
Q6K00275,Q6K00275_N01,Q6K00275_N03
Q6K00275,Q6K00275_N01,Q6K00275_N06
Q6K00275,Q6K00275_N01,Q6K00275_N07
Q6K00275,Q6K00275_N03,Q6K00275_N07
Q6K00275,Q6K00275_N05,Q6K00275_N06
Q6K00276,Q6K00276_N02,Q6K00276_N06
Q6K00276,Q6K00276_N03,Q6K00276_N06
Q6K00276,Q6K00276_N04,Q6K00276_N06
Q6K00276,Q6K00276_N05,Q6K00276_N06
Q6K00277,Q6K00277_N02,Q6K00277_N06
Q6K00277,Q6K00277_N03,Q6K00277_N06
Q6K00277,Q6K00277_N04,Q6K00277_N05
Q6K00277,Q6K00277_N05,Q6K00277_N06
Q6K00278,Q6K00278_N01,Q6K00278_N03
Q6K00278,Q6K00278_N01,Q6K00278_N05
Q6K00278,Q6K00278_N03,Q6K00278_N04
Q6K00278,Q6K00278_N05,Q6K00278_N06
Q6K00279,Q6K00279_N01,Q6K00279_N05
Q6K00279,Q6K00279_N01,Q6K00279_N06
Q6K00279,Q6K00279_N01,Q6K00279_N07
Q6K00279,Q6K00279_N02,Q6K00279_N05
Q6K00280,Q6K00280_N02,Q6K00280_N07
Q6K00280,Q6K00280_N03,Q6K00280_N07
Q6K00280,Q6K00280_N04,Q6K00280_N06
Q6K00280,Q6K00280_N04,Q6K00280_N07
Q6K00281,Q6K00281_N01,Q6K00281_N03
Q6K00281,Q6K00281_N01,Q6K00281_N04
Q6K00281,Q6K00281_N02,Q6K00281_N03
Q6K00281,Q6K00281_N04,Q6K00281_N06
Q6K00282,Q6K00282_N01,Q6K00282_N04
Q6K00282,Q6K00282_N01,Q6K00282_N07
Q6K00282,Q6K00282_N04,Q6K00282_N05
Q6K00282,Q6K00282_N04,Q6K00282_N06
Q6K00283,Q6K00283_N01,Q6K00283_N03
Q6K00283,Q6K00283_N02,Q6K00283_N03
Q6K00283,Q6K00283_N02,Q6K00283_N06
Q6K00283,Q6K00283_N02,Q6K00283_N07
Q6K00284,Q6K00284_N03,Q6K00284_N05
Q6K00284,Q6K00284_N04,Q6K00284_N06
Q6K00284,Q6K00284_N05,Q6K00284_N07
Q6K00284,Q6K00284_N06,Q6K00284_N07
Q6K00285,Q6K00285_N01,Q6K00285_N03
Q6K00285,Q6K00285_N02,Q6K00285_N03
Q6K00285,Q6K00285_N03,Q6K00285_N05
Q6K00285,Q6K00285_N03,Q6K00285_N07
Q6K00286,Q6K00286_N01,Q6K00286_N02
Q6K00286,Q6K00286_N02,Q6K00286_N03
Q6K00286,Q6K00286_N02,Q6K00286_N06
Q6K00286,Q6K00286_N05,Q6K00286_N06
Q6K00287,Q6K00287_N01,Q6K00287_N03
Q6K00287,Q6K00287_N03,Q6K00287_N05
Q6K00287,Q6K00287_N03,Q6K00287_N07
Q6K00287,Q6K00287_N05,Q6K00287_N06
Q6K00288,Q6K00288_N01,Q6K00288_N04
Q6K00288,Q6K00288_N01,Q6K00288_N07
Q6K00288,Q6K00288_N02,Q6K00288_N06
Q6K00288,Q6K00288_N06,Q6K00288_N07
Q6K00289,Q6K00289_N01,Q6K00289_N07
Q6K00289,Q6K00289_N03,Q6K00289_N07
Q6K00289,Q6K00289_N04,Q6K00289_N07
Q6K00289,Q6K00289_N06,Q6K00289_N07
Q6K00290,Q6K00290_N01,Q6K00290_N05
Q6K00290,Q6K00290_N02,Q6K00290_N03
Q6K00290,Q6K00290_N03,Q6K00290_N05
Q6K00290,Q6K00290_N05,Q6K00290_N06
Q6K00291,Q6K00291_N02,Q6K00291_N03
Q6K00291,Q6K00291_N03,Q6K00291_N04
Q6K00291,Q6K00291_N04,Q6K00291_N06
