query_id,parent_count,method,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0194,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0194,3,SINGLE_CONTEXT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0194,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0194,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0194,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0195,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0195,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0195,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0195,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0195,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0195,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0196,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0196,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0196,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0196,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0196,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0196,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0197,3,SINGLE_3GRAM,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0197,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0197,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0197,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0197,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0197,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0198,3,SINGLE_3GRAM,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0198,3,SINGLE_STRUCT,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0198,3,SINGLE_CONTEXT,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0198,3,MEAN_REGRET,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0198,3,MEDIAN_REGRET,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0198,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0199,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0199,3,SINGLE_STRUCT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0199,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0199,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0199,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0199,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0200,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0200,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0200,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0200,3,MEAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0200,3,MEDIAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0200,3,MEAN_RANK,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
