modality,threshold,components,true_unknown,true_known,macro_f1,unknown_precision,unknown_recall,unknown_f1,known_f1,accuracy
CODE_BINARY,0.2473958283662796,900,548,352,0.34047687292001716,0.9393939393939394,0.05656934306569343,0.10671256454388986,0.5742411812961444,0.42333333333333334
CODE_BINARY,0.2486979141831398,900,548,352,0.34047687292001716,0.9393939393939394,0.05656934306569343,0.10671256454388986,0.5742411812961444,0.42333333333333334
CODE_BINARY,0.25,900,548,352,0.3386093838326738,0.9375,0.05474452554744526,0.10344827586206898,0.5737704918032787,0.4222222222222222
CODE_BINARY,0.2513020783662796,900,548,352,0.3386093838326738,0.9375,0.05474452554744526,0.10344827586206898,0.5737704918032787,0.4222222222222222
CODE_BINARY,0.2526041567325592,900,548,352,0.3253881898129776,0.92,0.041970802919708027,0.08027923211169284,0.5704971475142624,0.41444444444444445
CODE_BINARY,0.25390625,900,548,352,0.3253881898129776,0.92,0.041970802919708027,0.08027923211169284,0.5704971475142624,0.41444444444444445
CODE_BINARY,0.2552083432674408,900,548,352,0.3138428661543017,0.8947368421052632,0.03102189781021898,0.059964726631393295,0.5677210056772101,0.4077777777777778
CODE_BINARY,0.2565104216337204,900,548,352,0.3138428661543017,0.8947368421052632,0.03102189781021898,0.059964726631393295,0.5677210056772101,0.4077777777777778
CODE_BINARY,0.2578125,900,548,352,0.29674399257024253,0.8888888888888888,0.014598540145985401,0.028725314183123875,0.5647626709573612,0.3988888888888889
CODE_BINARY,0.2591145783662796,900,548,352,0.29674399257024253,0.8888888888888888,0.014598540145985401,0.028725314183123875,0.5647626709573612,0.3988888888888889
CODE_BINARY,0.2604166567325592,900,548,352,0.2927385216541843,0.8571428571428571,0.010948905109489052,0.021621621621621623,0.563855421686747,0.39666666666666667
CODE_BINARY,0.26171875,900,548,352,0.2927385216541843,0.8571428571428571,0.010948905109489052,0.021621621621621623,0.563855421686747,0.39666666666666667
CODE_BINARY,0.2630208432674408,900,548,352,0.2933343377508388,1.0,0.010948905109489052,0.021660649819494584,0.565008025682183,0.3977777777777778
CODE_BINARY,0.2643229216337204,900,548,352,0.2933343377508388,1.0,0.010948905109489052,0.021660649819494584,0.565008025682183,0.3977777777777778
CODE_BINARY,0.265625,900,548,352,0.291319057238276,1.0,0.009124087591240875,0.018083182640144666,0.5645549318364074,0.39666666666666667
CODE_BINARY,0.2669270783662796,900,548,352,0.291319057238276,1.0,0.009124087591240875,0.018083182640144666,0.5645549318364074,0.39666666666666667
CODE_BINARY,0.2682291567325592,900,548,352,0.28929765886287623,1.0,0.0072992700729927005,0.014492753623188404,0.5641025641025641,0.39555555555555555
CODE_BINARY,0.2708333283662796,900,548,352,0.28929765886287623,1.0,0.0072992700729927005,0.014492753623188404,0.5641025641025641,0.39555555555555555
CODE_BINARY,0.2734375,900,548,352,0.28319639370470834,1.0,0.0018248175182481751,0.003642987249544626,0.5627498001598721,0.39222222222222225
CODE_BINARY,0.2747395783662796,900,548,352,0.28319639370470834,1.0,0.0018248175182481751,0.003642987249544626,0.5627498001598721,0.39222222222222225
CODE_BINARY,0.2760416567325592,900,548,352,0.28115015974440893,0.0,0.0,0.0,0.5623003194888179,0.39111111111111113
CODE_BINARY,1.0,900,548,352,0.28115015974440893,0.0,0.0,0.0,0.5623003194888179,0.39111111111111113
STRUCTURED,0.0,180,124,56,0.6448863636363636,0.7642857142857142,0.8629032258064516,0.8106060606060607,0.47916666666666663,0.7222222222222222
STRUCTURED,0.0078125,180,124,56,0.6448863636363636,0.7642857142857142,0.8629032258064516,0.8106060606060607,0.47916666666666663,0.7222222222222222
STRUCTURED,0.015625,180,124,56,0.6815384615384615,0.7867647058823529,0.8629032258064516,0.823076923076923,0.54,0.7444444444444445
STRUCTURED,0.01953125,180,124,56,0.6815384615384615,0.7867647058823529,0.8629032258064516,0.823076923076923,0.54,0.7444444444444445
STRUCTURED,0.0234375,180,124,56,0.6974789915966386,0.8015267175572519,0.8467741935483871,0.8235294117647058,0.5714285714285714,0.75
STRUCTURED,0.02734375,180,124,56,0.6974789915966386,0.8015267175572519,0.8467741935483871,0.8235294117647058,0.5714285714285714,0.75
STRUCTURED,0.03125,180,124,56,0.7140851834065974,0.813953488372093,0.8467741935483871,0.8300395256916996,0.5981308411214953,0.7611111111111111
STRUCTURED,0.03515625,180,124,56,0.7140851834065974,0.813953488372093,0.8467741935483871,0.8300395256916996,0.5981308411214953,0.7611111111111111
STRUCTURED,0.0390625,180,124,56,0.6989090909090909,0.8095238095238095,0.8225806451612904,0.8160000000000001,0.5818181818181818,0.7444444444444445
STRUCTURED,0.04296875,180,124,56,0.6989090909090909,0.8095238095238095,0.8225806451612904,0.8160000000000001,0.5818181818181818,0.7444444444444445
STRUCTURED,0.046875,180,124,56,0.6839955573071549,0.8048780487804879,0.7983870967741935,0.8016194331983806,0.5663716814159292,0.7277777777777777
STRUCTURED,0.05078125,180,124,56,0.6839955573071549,0.8048780487804879,0.7983870967741935,0.8016194331983806,0.5663716814159292,0.7277777777777777
STRUCTURED,0.0546875,180,124,56,0.6947427925381571,0.8166666666666667,0.7903225806451613,0.8032786885245902,0.5862068965517241,0.7333333333333333
STRUCTURED,0.05859375,180,124,56,0.6947427925381571,0.8166666666666667,0.7903225806451613,0.8032786885245902,0.5862068965517241,0.7333333333333333
STRUCTURED,0.0625,180,124,56,0.6825396825396826,0.8272727272727273,0.7338709677419355,0.7777777777777779,0.5873015873015873,0.7111111111111111
STRUCTURED,0.06640625,180,124,56,0.6825396825396826,0.8272727272727273,0.7338709677419355,0.7777777777777779,0.5873015873015873,0.7111111111111111
STRUCTURED,0.0703125,180,124,56,0.7059901996733224,0.8571428571428571,0.7258064516129032,0.7860262008733625,0.6259541984732825,0.7277777777777777
STRUCTURED,0.07421875,180,124,56,0.7059901996733224,0.8571428571428571,0.7258064516129032,0.7860262008733625,0.6259541984732825,0.7277777777777777
STRUCTURED,0.078125,180,124,56,0.6827262044653348,0.8571428571428571,0.6774193548387096,0.7567567567567567,0.6086956521739131,0.7
STRUCTURED,0.08203125,180,124,56,0.6827262044653348,0.8571428571428571,0.6774193548387096,0.7567567567567567,0.6086956521739131,0.7
STRUCTURED,0.0859375,180,124,56,0.6860059439204031,0.8723404255319149,0.6612903225806451,0.7522935779816514,0.619718309859155,0.7
STRUCTURED,0.08984375,180,124,56,0.6860059439204031,0.8723404255319149,0.6612903225806451,0.7522935779816514,0.619718309859155,0.7
STRUCTURED,0.09375,180,124,56,0.6595637372336401,0.8902439024390244,0.5887096774193549,0.7087378640776699,0.6103896103896104,0.6666666666666666
STRUCTURED,0.09765625,180,124,56,0.6595637372336401,0.8902439024390244,0.5887096774193549,0.7087378640776699,0.6103896103896104,0.6666666666666666
STRUCTURED,0.1015625,180,124,56,0.6441906435317373,0.8860759493670886,0.5645161290322581,0.6896551724137931,0.5987261146496815,0.65
STRUCTURED,0.10546875,180,124,56,0.6441906435317373,0.8860759493670886,0.5645161290322581,0.6896551724137931,0.5987261146496815,0.65
STRUCTURED,0.109375,180,124,56,0.6287499999999999,0.881578947368421,0.5403225806451613,0.6699999999999999,0.5874999999999999,0.6333333333333333
STRUCTURED,0.11328125,180,124,56,0.6287499999999999,0.881578947368421,0.5403225806451613,0.6699999999999999,0.5874999999999999,0.6333333333333333
STRUCTURED,0.1171875,180,124,56,0.5764705882352941,0.8636363636363636,0.4596774193548387,0.6,0.5529411764705883,0.5777777777777777
STRUCTURED,0.12109375,180,124,56,0.5764705882352941,0.8636363636363636,0.4596774193548387,0.6,0.5529411764705883,0.5777777777777777
STRUCTURED,0.125,180,124,56,0.5444444444444445,0.875,0.3951612903225806,0.5444444444444445,0.5444444444444445,0.5444444444444444
STRUCTURED,0.12890625,180,124,56,0.5444444444444445,0.875,0.3951612903225806,0.5444444444444445,0.5444444444444445,0.5444444444444444
STRUCTURED,0.1328125,180,124,56,0.5443881960735892,0.8888888888888888,0.3870967741935484,0.5393258426966292,0.5494505494505494,0.5444444444444444
STRUCTURED,0.13671875,180,124,56,0.5443881960735892,0.8888888888888888,0.3870967741935484,0.5393258426966292,0.5494505494505494,0.5444444444444444
STRUCTURED,0.140625,180,124,56,0.5274131274131274,0.8823529411764706,0.3629032258064516,0.5142857142857143,0.5405405405405405,0.5277777777777778
STRUCTURED,0.14453125,180,124,56,0.5274131274131274,0.8823529411764706,0.3629032258064516,0.5142857142857143,0.5405405405405405,0.5277777777777778
STRUCTURED,0.1484375,180,124,56,0.5270625328428796,0.8979591836734694,0.3548387096774194,0.5086705202312138,0.5454545454545454,0.5277777777777778
STRUCTURED,0.15234375,180,124,56,0.5270625328428796,0.8979591836734694,0.3548387096774194,0.5086705202312138,0.5454545454545454,0.5277777777777778
STRUCTURED,0.15625,180,124,56,0.4550391710103312,0.8648648648648649,0.25806451612903225,0.3975155279503106,0.5125628140703518,0.46111111111111114
STRUCTURED,0.16015625,180,124,56,0.4550391710103312,0.8648648648648649,0.25806451612903225,0.3975155279503106,0.5125628140703518,0.46111111111111114
STRUCTURED,0.1640625,180,124,56,0.45367502112081104,0.8857142857142857,0.25,0.38993710691823896,0.5174129353233831,0.46111111111111114
STRUCTURED,0.16796875,180,124,56,0.45367502112081104,0.8857142857142857,0.25,0.38993710691823896,0.5174129353233831,0.46111111111111114
STRUCTURED,0.171875,180,124,56,0.39883584083463214,0.88,0.1774193548387097,0.2953020134228188,0.5023696682464455,0.4166666666666667
STRUCTURED,0.1796875,180,124,56,0.39883584083463214,0.88,0.1774193548387097,0.2953020134228188,0.5023696682464455,0.4166666666666667
STRUCTURED,0.1875,180,124,56,0.3893227499679939,0.9090909090909091,0.16129032258064516,0.273972602739726,0.5046728971962617,0.4111111111111111
STRUCTURED,0.19140625,180,124,56,0.3893227499679939,0.9090909090909091,0.16129032258064516,0.273972602739726,0.5046728971962617,0.4111111111111111
STRUCTURED,0.1953125,180,124,56,0.3495882027409746,0.9333333333333333,0.11290322580645161,0.20143884892086333,0.49773755656108587,0.38333333333333336
STRUCTURED,0.203125,180,124,56,0.3495882027409746,0.9333333333333333,0.11290322580645161,0.20143884892086333,0.49773755656108587,0.38333333333333336
STRUCTURED,0.2109375,180,124,56,0.3382352941176471,1.0,0.0967741935483871,0.17647058823529413,0.5,0.37777777777777777
STRUCTURED,0.21484375,180,124,56,0.3382352941176471,1.0,0.0967741935483871,0.17647058823529413,0.5,0.37777777777777777
STRUCTURED,0.21875,180,124,56,0.3143652081746216,1.0,0.07258064516129033,0.13533834586466167,0.4933920704845815,0.3611111111111111
STRUCTURED,0.22265625,180,124,56,0.3143652081746216,1.0,0.07258064516129033,0.13533834586466167,0.4933920704845815,0.3611111111111111
STRUCTURED,0.2265625,180,124,56,0.28963210702341136,1.0,0.04838709677419355,0.09230769230769231,0.4869565217391304,0.34444444444444444
STRUCTURED,0.23046875,180,124,56,0.28963210702341136,1.0,0.04838709677419355,0.09230769230769231,0.4869565217391304,0.34444444444444444
STRUCTURED,0.234375,180,124,56,0.2726293103448276,1.0,0.03225806451612903,0.0625,0.4827586206896552,0.3333333333333333
STRUCTURED,0.23828125,180,124,56,0.2726293103448276,1.0,0.03225806451612903,0.0625,0.4827586206896552,0.3333333333333333
STRUCTURED,0.2421875,180,124,56,0.2639653948835795,1.0,0.024193548387096774,0.047244094488188976,0.48068669527897,0.3277777777777778
STRUCTURED,0.25,180,124,56,0.2639653948835795,1.0,0.024193548387096774,0.047244094488188976,0.48068669527897,0.3277777777777778
STRUCTURED,0.2578125,180,124,56,0.24629787234042552,1.0,0.008064516129032258,0.016,0.47659574468085103,0.31666666666666665
STRUCTURED,0.26171875,180,124,56,0.24629787234042552,1.0,0.008064516129032258,0.016,0.47659574468085103,0.31666666666666665
STRUCTURED,0.265625,180,124,56,0.23728813559322035,0.0,0.0,0.0,0.4745762711864407,0.3111111111111111
STRUCTURED,1.0,180,124,56,0.23728813559322035,0.0,0.0,0.0,0.4745762711864407,0.3111111111111111
IMAGE,0.0,180,110,70,1.0,1.0,1.0,1.0,1.0,1.0
IMAGE,0.05535312369465825,180,110,70,1.0,1.0,1.0,1.0,1.0,1.0
IMAGE,0.1107062473893165,180,110,70,0.9941707956863888,1.0,0.990909090909091,0.995433789954338,0.9929078014184397,0.9944444444444445
IMAGE,0.11090937256813045,180,110,70,0.9941707956863888,1.0,0.990909090909091,0.995433789954338,0.9929078014184397,0.9944444444444445
IMAGE,0.1111124977469444,180,110,70,0.9883705905155704,1.0,0.9818181818181818,0.9908256880733944,0.9859154929577464,0.9888888888888889
IMAGE,0.1182187460362911,180,110,70,0.9883705905155704,1.0,0.9818181818181818,0.9908256880733944,0.9859154929577464,0.9888888888888889
IMAGE,0.1253249943256378,180,110,70,0.9825980471141762,1.0,0.9727272727272728,0.9861751152073733,0.9790209790209791,0.9833333333333333
IMAGE,0.1329812481999397,180,110,70,0.9825980471141762,1.0,0.9727272727272728,0.9861751152073733,0.9790209790209791,0.9833333333333333
IMAGE,0.1406375020742416,180,110,70,0.9654333632057355,1.0,0.9454545454545454,0.9719626168224299,0.958904109589041,0.9666666666666667
IMAGE,0.1453500017523765,180,110,70,0.9654333632057355,1.0,0.9454545454545454,0.9719626168224299,0.958904109589041,0.9666666666666667
IMAGE,0.1500625014305114,180,110,70,0.959758551307847,1.0,0.9363636363636364,0.9671361502347418,0.9523809523809523,0.9611111111111111
IMAGE,0.15027499943971628,180,110,70,0.959758551307847,1.0,0.9363636363636364,0.9671361502347418,0.9523809523809523,0.9611111111111111
IMAGE,0.1504874974489212,180,110,70,0.9541050484446711,1.0,0.9272727272727272,0.9622641509433962,0.945945945945946,0.9555555555555556
IMAGE,0.152640625834465,180,110,70,0.9541050484446711,1.0,0.9272727272727272,0.9622641509433962,0.945945945945946,0.9555555555555556
IMAGE,0.1547937542200088,180,110,70,0.9484716435001113,1.0,0.9181818181818182,0.957345971563981,0.9395973154362416,0.95
IMAGE,0.15618125349283213,180,110,70,0.9484716435001113,1.0,0.9181818181818182,0.957345971563981,0.9395973154362416,0.95
IMAGE,0.1575687527656555,180,110,70,0.9428571428571428,1.0,0.9090909090909091,0.9523809523809523,0.9333333333333333,0.9444444444444444
IMAGE,0.15870624780654904,180,110,70,0.9428571428571428,1.0,0.9090909090909091,0.9523809523809523,0.9333333333333333,0.9444444444444444
IMAGE,0.1598437428474426,180,110,70,0.9261153736857062,1.0,0.8818181818181818,0.9371980676328503,0.9150326797385622,0.9277777777777778
IMAGE,0.161068744957447,180,110,70,0.9261153736857062,1.0,0.8818181818181818,0.9371980676328503,0.9150326797385622,0.9277777777777778
IMAGE,0.1622937470674514,180,110,70,0.9205648720211828,1.0,0.8727272727272727,0.9320388349514563,0.9090909090909091,0.9222222222222223
IMAGE,0.16512187570333475,180,110,70,0.9205648720211828,1.0,0.8727272727272727,0.9320388349514563,0.9090909090909091,0.9222222222222223
IMAGE,0.1679500043392181,180,110,70,0.9150275373721479,1.0,0.8636363636363636,0.9268292682926829,0.9032258064516129,0.9166666666666666
IMAGE,0.16795937716960907,180,110,70,0.9150275373721479,1.0,0.8636363636363636,0.9268292682926829,0.9032258064516129,0.9166666666666666
IMAGE,0.16796875,180,110,70,0.9095022624434388,1.0,0.8545454545454545,0.9215686274509803,0.8974358974358974,0.9111111111111111
IMAGE,0.1703406274318695,180,110,70,0.9095022624434388,1.0,0.8545454545454545,0.9215686274509803,0.8974358974358974,0.9111111111111111
IMAGE,0.172712504863739,180,110,70,0.9039879514291989,1.0,0.8454545454545455,0.916256157635468,0.8917197452229298,0.9055555555555556
IMAGE,0.17303437739610672,180,110,70,0.9039879514291989,1.0,0.8454545454545455,0.916256157635468,0.8917197452229298,0.9055555555555556
IMAGE,0.1733562499284744,180,110,70,0.8984835192379996,1.0,0.8363636363636363,0.9108910891089108,0.8860759493670886,0.9
IMAGE,0.17359062284231186,180,110,70,0.8984835192379996,1.0,0.8363636363636363,0.9108910891089108,0.8860759493670886,0.9
IMAGE,0.1738249957561493,180,110,70,0.8929878907350042,1.0,0.8272727272727273,0.9054726368159205,0.880503144654088,0.8944444444444445
IMAGE,0.17461249977350235,180,110,70,0.8929878907350042,1.0,0.8272727272727273,0.9054726368159205,0.880503144654088,0.8944444444444445
IMAGE,0.1754000037908554,180,110,70,0.8820187896001748,1.0,0.8090909090909091,0.8944723618090452,0.8695652173913044,0.8833333333333333
IMAGE,0.1768156290054321,180,110,70,0.8820187896001748,1.0,0.8090909090909091,0.8944723618090452,0.8695652173913044,0.8833333333333333
IMAGE,0.1782312542200088,180,110,70,0.8765432098765433,1.0,0.8,0.888888888888889,0.8641975308641976,0.8777777777777778
IMAGE,0.17875937372446055,180,110,70,0.8765432098765433,1.0,0.8,0.888888888888889,0.8641975308641976,0.8777777777777778
IMAGE,0.1792874932289123,180,110,70,0.8710722182429698,1.0,0.7909090909090909,0.883248730964467,0.8588957055214724,0.8722222222222222
IMAGE,0.1794843673706054,180,110,70,0.8710722182429698,1.0,0.7909090909090909,0.883248730964467,0.8588957055214724,0.8722222222222222
IMAGE,0.1796812415122985,180,110,70,0.8656047784967645,1.0,0.7818181818181819,0.8775510204081634,0.8536585365853657,0.8666666666666667
IMAGE,0.18065936863422388,180,110,70,0.8656047784967645,1.0,0.7818181818181819,0.8775510204081634,0.8536585365853657,0.8666666666666667
IMAGE,0.1816374957561493,180,110,70,0.8546764377096013,1.0,0.7636363636363637,0.865979381443299,0.8433734939759037,0.8555555555555555
IMAGE,0.1823218762874603,180,110,70,0.8546764377096013,1.0,0.7636363636363637,0.865979381443299,0.8433734939759037,0.8555555555555555
IMAGE,0.1830062568187713,180,110,70,0.8492134901182091,1.0,0.7545454545454545,0.8601036269430052,0.8383233532934131,0.85
IMAGE,0.18378750234842295,180,110,70,0.8492134901182091,1.0,0.7545454545454545,0.8601036269430052,0.8383233532934131,0.85
IMAGE,0.1845687478780746,180,110,70,0.84375,1.0,0.7454545454545455,0.8541666666666666,0.8333333333333333,0.8444444444444444
IMAGE,0.1848249956965446,180,110,70,0.84375,1.0,0.7454545454545455,0.8541666666666666,0.8333333333333333,0.8444444444444444
IMAGE,0.1850812435150146,180,110,70,0.8382849530654605,1.0,0.7363636363636363,0.8481675392670157,0.8284023668639052,0.8388888888888889
IMAGE,0.18528749793767924,180,110,70,0.8382849530654605,1.0,0.7363636363636363,0.8481675392670157,0.8284023668639052,0.8388888888888889
IMAGE,0.1854937523603439,180,110,70,0.8328173374613004,1.0,0.7272727272727273,0.8421052631578948,0.8235294117647058,0.8333333333333334
IMAGE,0.18552187830209732,180,110,70,0.8328173374613004,1.0,0.7272727272727273,0.8421052631578948,0.8235294117647058,0.8333333333333334
IMAGE,0.1855500042438507,180,110,70,0.8218703612073232,1.0,0.7090909090909091,0.8297872340425533,0.813953488372093,0.8222222222222222
IMAGE,0.18630937486886975,180,110,70,0.8218703612073232,1.0,0.7090909090909091,0.8297872340425533,0.813953488372093,0.8222222222222222
IMAGE,0.1870687454938888,180,110,70,0.8054054054054054,1.0,0.6818181818181818,0.8108108108108109,0.8,0.8055555555555556
IMAGE,0.1875468716025352,180,110,70,0.8054054054054054,1.0,0.6818181818181818,0.8108108108108109,0.8,0.8055555555555556
IMAGE,0.1880249977111816,180,110,70,0.799901185770751,1.0,0.6727272727272727,0.8043478260869564,0.7954545454545454,0.8
IMAGE,0.18859374523162842,180,110,70,0.799901185770751,1.0,0.6727272727272727,0.8043478260869564,0.7954545454545454,0.8
IMAGE,0.1891624927520752,180,110,70,0.7943873298138373,1.0,0.6636363636363637,0.7978142076502733,0.7909604519774012,0.7944444444444444
IMAGE,0.1891968697309494,180,110,70,0.7943873298138373,1.0,0.6636363636363637,0.7978142076502733,0.7909604519774012,0.7944444444444444
IMAGE,0.1892312467098236,180,110,70,0.7888628225706877,1.0,0.6545454545454545,0.7912087912087912,0.7865168539325843,0.7888888888888889
IMAGE,0.18934375047683716,180,110,70,0.7888628225706877,1.0,0.6545454545454545,0.7912087912087912,0.7865168539325843,0.7888888888888889
IMAGE,0.1894562542438507,180,110,70,0.7777777777777778,1.0,0.6363636363636364,0.7777777777777778,0.7777777777777778,0.7777777777777778
IMAGE,0.1900406256318092,180,110,70,0.7777777777777778,1.0,0.6363636363636364,0.7777777777777778,0.7777777777777778,0.7777777777777778
IMAGE,0.1906249970197677,180,110,70,0.766637856525497,1.0,0.6181818181818182,0.7640449438202247,0.7692307692307693,0.7666666666666667
IMAGE,0.19101249426603312,180,110,70,0.766637856525497,1.0,0.6181818181818182,0.7640449438202247,0.7692307692307693,0.7666666666666667
IMAGE,0.1913999915122985,180,110,70,0.7610447346485134,1.0,0.6090909090909091,0.7570621468926554,0.7650273224043715,0.7611111111111111
IMAGE,0.19140624999999994,180,110,70,0.7610447346485134,1.0,0.6090909090909091,0.7570621468926554,0.7650273224043715,0.7611111111111111
IMAGE,0.1914125084877014,180,110,70,0.7441601779755284,1.0,0.5818181818181818,0.735632183908046,0.7526881720430108,0.7444444444444445
IMAGE,0.1917093768715858,180,110,70,0.7441601779755284,1.0,0.5818181818181818,0.735632183908046,0.7526881720430108,0.7444444444444445
IMAGE,0.1920062452554702,180,110,70,0.7384934005131216,1.0,0.5727272727272728,0.7283236994219653,0.748663101604278,0.7388888888888889
IMAGE,0.19365937262773508,180,110,70,0.7384934005131216,1.0,0.5727272727272728,0.7283236994219653,0.748663101604278,0.7388888888888889
IMAGE,0.1953125,180,110,70,0.7328055418109847,1.0,0.5636363636363636,0.7209302325581396,0.7446808510638298,0.7333333333333333
IMAGE,0.1974968761205673,180,110,70,0.7328055418109847,1.0,0.5636363636363636,0.7209302325581396,0.7446808510638298,0.7333333333333333
IMAGE,0.1996812522411346,180,110,70,0.7270955165692008,1.0,0.5545454545454546,0.7134502923976608,0.7407407407407407,0.7277777777777777
IMAGE,0.19981875270605085,180,110,70,0.7270955165692008,1.0,0.5545454545454546,0.7134502923976608,0.7407407407407407,0.7277777777777777
IMAGE,0.1999562531709671,180,110,70,0.7213622291021671,1.0,0.5454545454545454,0.7058823529411764,0.7368421052631579,0.7222222222222222
IMAGE,0.20020624995231626,180,110,70,0.7213622291021671,1.0,0.5454545454545454,0.7058823529411764,0.7368421052631579,0.7222222222222222
IMAGE,0.2004562467336654,180,110,70,0.7156045726323617,1.0,0.5363636363636364,0.6982248520710059,0.7329842931937173,0.7166666666666667
IMAGE,0.2008062526583671,180,110,70,0.7156045726323617,1.0,0.5363636363636364,0.6982248520710059,0.7329842931937173,0.7166666666666667
IMAGE,0.2011562585830688,180,110,70,0.7098214285714285,1.0,0.5272727272727272,0.6904761904761904,0.7291666666666666,0.7111111111111111
IMAGE,0.2011812552809715,180,110,70,0.7098214285714285,1.0,0.5272727272727272,0.6904761904761904,0.7291666666666666,0.7111111111111111
IMAGE,0.2012062519788742,180,110,70,0.7040116657875959,1.0,0.5181818181818182,0.6826347305389222,0.7253886010362695,0.7055555555555556
IMAGE,0.20170625299215317,180,110,70,0.7040116657875959,1.0,0.5181818181818182,0.6826347305389222,0.7253886010362695,0.7055555555555556
IMAGE,0.2022062540054321,180,110,70,0.6981741398584027,1.0,0.509090909090909,0.6746987951807228,0.7216494845360826,0.7
IMAGE,0.20239375531673431,180,110,70,0.6981741398584027,1.0,0.509090909090909,0.6746987951807228,0.7216494845360826,0.7
IMAGE,0.2025812566280365,180,110,70,0.6923076923076923,1.0,0.5,0.6666666666666666,0.717948717948718,0.6944444444444444
IMAGE,0.20432500541210175,180,110,70,0.6923076923076923,1.0,0.5,0.6666666666666666,0.717948717948718,0.6944444444444444
IMAGE,0.206068754196167,180,110,70,0.6864111498257839,1.0,0.4909090909090909,0.6585365853658536,0.7142857142857143,0.6888888888888889
IMAGE,0.2093687504529953,180,110,70,0.6864111498257839,1.0,0.4909090909090909,0.6585365853658536,0.7142857142857143,0.6888888888888889
IMAGE,0.2126687467098236,180,110,70,0.6804833234717075,1.0,0.4818181818181818,0.6503067484662576,0.7106598984771574,0.6833333333333333
IMAGE,0.2127718776464462,180,110,70,0.6804833234717075,1.0,0.4818181818181818,0.6503067484662576,0.7106598984771574,0.6833333333333333
IMAGE,0.2128750085830688,180,110,70,0.6745230078563411,1.0,0.4727272727272727,0.6419753086419753,0.7070707070707071,0.6777777777777778
IMAGE,0.21532187610864634,180,110,70,0.6745230078563411,1.0,0.4727272727272727,0.6419753086419753,0.7070707070707071,0.6777777777777778
IMAGE,0.2177687436342239,180,110,70,0.6625000000000001,1.0,0.45454545454545453,0.625,0.7000000000000001,0.6666666666666666
IMAGE,0.2177718728780746,180,110,70,0.6625000000000001,1.0,0.45454545454545453,0.625,0.7000000000000001,0.6666666666666666
IMAGE,0.2177750021219253,180,110,70,0.6564348070965926,1.0,0.44545454545454544,0.6163522012578617,0.6965174129353234,0.6611111111111111
IMAGE,0.21855937689542765,180,110,70,0.6564348070965926,1.0,0.44545454545454544,0.6163522012578617,0.6965174129353234,0.6611111111111111
IMAGE,0.21934375166893,180,110,70,0.6503321218197768,1.0,0.43636363636363634,0.6075949367088608,0.693069306930693,0.6555555555555556
IMAGE,0.219496876001358,180,110,70,0.6503321218197768,1.0,0.43636363636363634,0.6075949367088608,0.693069306930693,0.6555555555555556
IMAGE,0.219650000333786,180,110,70,0.6441906435317373,1.0,0.42727272727272725,0.5987261146496815,0.6896551724137931,0.65
IMAGE,0.21966874599456787,180,110,70,0.6441906435317373,1.0,0.42727272727272725,0.5987261146496815,0.6896551724137931,0.65
IMAGE,0.2196874916553497,180,110,70,0.6064514084730188,1.0,0.37272727272727274,0.543046357615894,0.6698564593301435,0.6166666666666667
IMAGE,0.2199781239032745,180,110,70,0.6064514084730188,1.0,0.37272727272727274,0.543046357615894,0.6698564593301435,0.6166666666666667
IMAGE,0.2202687561511993,180,110,70,0.5934985209453227,1.0,0.35454545454545455,0.5234899328859061,0.6635071090047393,0.6055555555555555
IMAGE,0.22048437595367432,180,110,70,0.5934985209453227,1.0,0.35454545454545455,0.5234899328859061,0.6635071090047393,0.6055555555555555
IMAGE,0.2206999957561493,180,110,70,0.5869454360020397,1.0,0.34545454545454546,0.5135135135135135,0.660377358490566,0.6
IMAGE,0.22167499363422388,180,110,70,0.5869454360020397,1.0,0.34545454545454546,0.5135135135135135,0.660377358490566,0.6
IMAGE,0.2226499915122985,180,110,70,0.5736781462040712,1.0,0.32727272727272727,0.4931506849315069,0.6542056074766355,0.5888888888888889
IMAGE,0.22356562316417689,180,110,70,0.5736781462040712,1.0,0.32727272727272727,0.4931506849315069,0.6542056074766355,0.5888888888888889
IMAGE,0.2244812548160553,180,110,70,0.5601851851851851,1.0,0.3090909090909091,0.4722222222222222,0.6481481481481481,0.5777777777777777
IMAGE,0.22454062849283213,180,110,70,0.5601851851851851,1.0,0.3090909090909091,0.4722222222222222,0.6481481481481481,0.5777777777777777
IMAGE,0.224600002169609,180,110,70,0.5533498759305211,1.0,0.3,0.4615384615384615,0.6451612903225806,0.5722222222222222
IMAGE,0.2247218713164329,180,110,70,0.5533498759305211,1.0,0.3,0.4615384615384615,0.6451612903225806,0.5722222222222222
IMAGE,0.2248437404632568,180,110,70,0.5109816372622827,1.0,0.24545454545454545,0.39416058394160586,0.6278026905829597,0.5388888888888889
IMAGE,0.2257062420248985,180,110,70,0.5109816372622827,1.0,0.24545454545454545,0.39416058394160586,0.6278026905829597,0.5388888888888889
IMAGE,0.2265687435865402,180,110,70,0.5036764705882353,1.0,0.23636363636363636,0.3823529411764706,0.625,0.5333333333333333
IMAGE,0.22704686969518661,180,110,70,0.5036764705882353,1.0,0.23636363636363636,0.3823529411764706,0.625,0.5333333333333333
IMAGE,0.227524995803833,180,110,70,0.4962962962962963,1.0,0.22727272727272727,0.37037037037037035,0.6222222222222222,0.5277777777777778
