fragment_id,fresh_id,frozen_split,version_id,version_number,source_node_id,target_node_id,edge_type
F6G000039,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000039_N0004,F6G000039_N0002,CLASS_REF
F6G000039,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000039_N0002,F6G000039_N0001,CLASS_REF
F6G000039,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000039_N0002,F6G000039_N0004,CLASS_REF
F6G000039,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000039_N0005,F6G000039_N0002,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0002,F6G000040_N0001,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0002,F6G000040_N0003,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0002,F6G000040_N0005,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0003,F6G000040_N0004,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0003,F6G000040_N0002,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0005,F6G000040_N0004,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0005,F6G000040_N0002,CLASS_REF
F6G000040,FMOD0007,UNKNOWN_HELDOUT,3eU1mije,1.5.4-fabric,F6G000040_N0005,F6G000040_N0003,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0001,F6G000041_N0002,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0001,F6G000041_N0004,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0001,F6G000041_N0005,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0004,F6G000041_N0001,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0003,F6G000041_N0001,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0005,F6G000041_N0001,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0005,F6G000041_N0004,CLASS_REF
F6G000041,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000041_N0005,F6G000041_N0003,CLASS_REF
F6G000042,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000042_N0002,F6G000042_N0003,CLASS_REF
F6G000042,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000042_N0005,F6G000042_N0003,CLASS_REF
F6G000042,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000042_N0005,F6G000042_N0002,CLASS_REF
F6G000042,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000042_N0005,F6G000042_N0001,CLASS_REF
F6G000042,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000042_N0004,F6G000042_N0005,CLASS_REF
F6G000043,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000043_N0003,F6G000043_N0004,CLASS_REF
F6G000043,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000043_N0003,F6G000043_N0002,CLASS_REF
F6G000043,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000043_N0002,F6G000043_N0001,CLASS_REF
F6G000043,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000043_N0002,F6G000043_N0003,CLASS_REF
F6G000043,FMOD0007,UNKNOWN_HELDOUT,LXliTCS0,1.5.3-fabric,F6G000043_N0005,F6G000043_N0003,CLASS_REF
F6G000044,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000044_N0001,F6G000044_N0005,CLASS_REF
F6G000044,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000044_N0004,F6G000044_N0005,CLASS_REF
F6G000044,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000044_N0004,F6G000044_N0001,CLASS_REF
F6G000044,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000044_N0004,F6G000044_N0002,CLASS_REF
F6G000044,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000044_N0003,F6G000044_N0004,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0001,F6G000045_N0004,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0001,F6G000045_N0003,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0004,F6G000045_N0001,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0002,F6G000045_N0001,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0003,F6G000045_N0001,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0003,F6G000045_N0004,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0003,F6G000045_N0002,CLASS_REF
F6G000045,FMOD0007,UNKNOWN_HELDOUT,LYRPe9S3,1.5.2-fabric,F6G000045_N0005,F6G000045_N0003,CLASS_REF
F6G000046,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000046_N0002,F6G000046_N0001,CLASS_REF
F6G000046,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000046_N0002,F6G000046_N0005,CLASS_REF
F6G000046,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000046_N0003,F6G000046_N0004,CLASS_REF
F6G000046,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000046_N0005,F6G000046_N0001,CLASS_REF
F6G000046,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000046_N0005,F6G000046_N0004,CLASS_REF
F6G000047,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000047_N0002,F6G000047_N0003,CLASS_REF
F6G000047,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000047_N0002,F6G000047_N0001,CLASS_REF
F6G000047,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000047_N0005,F6G000047_N0003,CLASS_REF
F6G000047,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000047_N0004,F6G000047_N0003,CLASS_REF
F6G000047,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000047_N0001,F6G000047_N0003,CLASS_REF
F6G000048,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000048_N0001,F6G000048_N0002,CLASS_REF
F6G000048,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000048_N0001,F6G000048_N0004,CLASS_REF
F6G000048,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000048_N0005,F6G000048_N0002,CLASS_REF
F6G000048,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000048_N0003,F6G000048_N0002,CLASS_REF
F6G000048,FMOD0008,TEST_KNOWN,JevSY0EQ,1.0.0+1.21.11,F6G000048_N0004,F6G000048_N0002,CLASS_REF
F6G000049,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000049_N0004,F6G000049_N0005,CLASS_REF
F6G000049,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000049_N0002,F6G000049_N0005,CLASS_REF
F6G000049,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000049_N0003,F6G000049_N0005,CLASS_REF
F6G000049,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000049_N0001,F6G000049_N0005,CLASS_REF
F6G000050,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000050_N0003,F6G000050_N0004,CLASS_REF
F6G000050,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000050_N0002,F6G000050_N0004,CLASS_REF
F6G000050,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000050_N0001,F6G000050_N0004,CLASS_REF
F6G000050,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000050_N0001,F6G000050_N0005,CLASS_REF
F6G000050,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000050_N0004,F6G000050_N0001,CLASS_REF
F6G000050,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000050_N0004,F6G000050_N0005,CLASS_REF
F6G000051,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000051_N0002,F6G000051_N0004,CLASS_REF
F6G000051,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000051_N0002,F6G000051_N0001,CLASS_REF
F6G000051,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000051_N0002,F6G000051_N0003,CLASS_REF
F6G000051,FMOD0008,TEST_KNOWN,nSsvnMT2,1.0.0+1.21.1,F6G000051_N0004,F6G000051_N0005,CLASS_REF
F6G000052,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000052_N0005,F6G000052_N0003,CLASS_REF
F6G000052,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000052_N0005,F6G000052_N0004,CLASS_REF
F6G000052,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000052_N0001,F6G000052_N0004,CLASS_REF
F6G000052,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000052_N0003,F6G000052_N0004,CLASS_REF
F6G000052,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000052_N0004,F6G000052_N0002,CLASS_REF
F6G000053,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000053_N0005,F6G000053_N0003,CLASS_REF
F6G000053,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000053_N0003,F6G000053_N0001,CLASS_REF
F6G000053,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000053_N0002,F6G000053_N0001,CLASS_REF
F6G000053,FMOD0009,UNKNOWN_HELDOUT,hfQeMHwy,1.1.0-1.21.1,F6G000053_N0001,F6G000053_N0004,CLASS_REF
F6G000054,FMOD0011,TEST_KNOWN,yW3wexrH,1.5.0,F6G000054_N0004,F6G000054_N0003,CLASS_REF
F6G000054,FMOD0011,TEST_KNOWN,yW3wexrH,1.5.0,F6G000054_N0002,F6G000054_N0003,CLASS_REF
F6G000054,FMOD0011,TEST_KNOWN,yW3wexrH,1.5.0,F6G000054_N0001,F6G000054_N0003,CLASS_REF
F6G000054,FMOD0011,TEST_KNOWN,yW3wexrH,1.5.0,F6G000054_N0005,F6G000054_N0003,CLASS_REF
F6G000055,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000055_N0002,F6G000055_N0005,CLASS_REF
F6G000055,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000055_N0004,F6G000055_N0005,CLASS_REF
F6G000055,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000055_N0001,F6G000055_N0005,CLASS_REF
F6G000055,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000055_N0003,F6G000055_N0005,CLASS_REF
F6G000056,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000056_N0003,F6G000056_N0004,CLASS_REF
F6G000056,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000056_N0004,F6G000056_N0003,CLASS_REF
F6G000056,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000056_N0004,F6G000056_N0002,CLASS_REF
F6G000056,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000056_N0002,F6G000056_N0001,CLASS_REF
F6G000056,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000056_N0005,F6G000056_N0001,CLASS_REF
F6G000056,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000056_N0001,F6G000056_N0005,CLASS_REF
F6G000057,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000057_N0002,F6G000057_N0005,CLASS_REF
F6G000057,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000057_N0005,F6G000057_N0001,CLASS_REF
F6G000057,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000057_N0005,F6G000057_N0004,CLASS_REF
F6G000057,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000057_N0003,F6G000057_N0001,CLASS_REF
F6G000057,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000057_N0003,F6G000057_N0004,CLASS_REF
F6G000057,FMOD0014,TEST_KNOWN,OYyhfwOB,0.5.5,F6G000057_N0004,F6G000057_N0003,CLASS_REF
F6G000058,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000058_N0001,F6G000058_N0003,CLASS_REF
F6G000058,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000058_N0005,F6G000058_N0003,CLASS_REF
F6G000058,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000058_N0002,F6G000058_N0005,CLASS_REF
F6G000058,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000058_N0002,F6G000058_N0004,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0004,F6G000059_N0002,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0005,F6G000059_N0001,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0005,F6G000059_N0002,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0001,F6G000059_N0005,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0001,F6G000059_N0002,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0003,F6G000059_N0002,CLASS_REF
F6G000059,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000059_N0002,F6G000059_N0001,CLASS_REF
F6G000060,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000060_N0001,F6G000060_N0003,CLASS_REF
F6G000060,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000060_N0003,F6G000060_N0001,CLASS_REF
F6G000060,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000060_N0003,F6G000060_N0004,CLASS_REF
F6G000060,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000060_N0003,F6G000060_N0005,CLASS_REF
F6G000060,FMOD0014,TEST_KNOWN,CYHE0Aso,0.3.0,F6G000060_N0003,F6G000060_N0002,CLASS_REF
F6G000061,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000061_N0003,F6G000061_N0001,CLASS_REF
F6G000061,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000061_N0003,F6G000061_N0004,CLASS_REF
F6G000061,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000061_N0005,F6G000061_N0004,CLASS_REF
F6G000061,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000061_N0005,F6G000061_N0002,CLASS_REF
F6G000061,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000061_N0002,F6G000061_N0004,CLASS_REF
F6G000062,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000062_N0004,F6G000062_N0003,CLASS_REF
F6G000062,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000062_N0002,F6G000062_N0003,CLASS_REF
F6G000062,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000062_N0001,F6G000062_N0003,CLASS_REF
F6G000062,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000062_N0005,F6G000062_N0003,CLASS_REF
F6G000063,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000063_N0004,F6G000063_N0003,CLASS_REF
F6G000063,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000063_N0004,F6G000063_N0001,CLASS_REF
F6G000063,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000063_N0004,F6G000063_N0002,CLASS_REF
F6G000063,FMOD0014,TEST_KNOWN,Xo4A6dzO,0.2.1,F6G000063_N0005,F6G000063_N0001,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0004,F6G000064_N0001,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0004,F6G000064_N0003,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0001,F6G000064_N0004,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0001,F6G000064_N0003,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0003,F6G000064_N0001,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0005,F6G000064_N0001,CLASS_REF
F6G000064,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000064_N0002,F6G000064_N0001,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0005,F6G000065_N0004,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0004,F6G000065_N0005,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0004,F6G000065_N0001,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0001,F6G000065_N0005,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0001,F6G000065_N0004,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0003,F6G000065_N0004,CLASS_REF
F6G000065,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000065_N0002,F6G000065_N0005,CLASS_REF
F6G000066,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000066_N0003,F6G000066_N0004,CLASS_REF
F6G000066,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000066_N0002,F6G000066_N0004,CLASS_REF
F6G000066,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000066_N0002,F6G000066_N0001,CLASS_REF
F6G000066,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000066_N0002,F6G000066_N0005,CLASS_REF
F6G000066,FMOD0016,TEST_KNOWN,vV2etbcV,2.0.0-beta3,F6G000066_N0005,F6G000066_N0002,CLASS_REF
F6G000067,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000067_N0004,F6G000067_N0001,CLASS_REF
F6G000067,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000067_N0001,F6G000067_N0004,CLASS_REF
F6G000067,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000067_N0001,F6G000067_N0003,CLASS_REF
F6G000067,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000067_N0002,F6G000067_N0005,CLASS_REF
F6G000067,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000067_N0002,F6G000067_N0001,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0002,F6G000068_N0005,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0001,F6G000068_N0005,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0005,F6G000068_N0002,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0005,F6G000068_N0001,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0003,F6G000068_N0004,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0003,F6G000068_N0002,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0003,F6G000068_N0001,CLASS_REF
F6G000068,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000068_N0003,F6G000068_N0005,CLASS_REF
F6G000069,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000069_N0002,F6G000069_N0003,CLASS_REF
F6G000069,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000069_N0003,F6G000069_N0002,CLASS_REF
F6G000069,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000069_N0004,F6G000069_N0003,CLASS_REF
F6G000069,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000069_N0005,F6G000069_N0004,CLASS_REF
F6G000069,FMOD0016,TEST_KNOWN,HOHCWaTE,2.0.0-beta2,F6G000069_N0005,F6G000069_N0001,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0002,F6G000070_N0005,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0002,F6G000070_N0001,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0005,F6G000070_N0002,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0005,F6G000070_N0003,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0005,F6G000070_N0004,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0003,F6G000070_N0004,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0001,F6G000070_N0002,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0001,F6G000070_N0003,CLASS_REF
F6G000070,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000070_N0004,F6G000070_N0003,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0005,F6G000071_N0004,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0002,F6G000071_N0005,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0002,F6G000071_N0003,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0002,F6G000071_N0006,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0003,F6G000071_N0005,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0003,F6G000071_N0006,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0006,F6G000071_N0003,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0001,F6G000071_N0004,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0004,F6G000071_N0005,CLASS_REF
F6G000071,FMOD0020,CALIBRATION_KNOWN,YbxZHAXj,1.12.16+26.2,F6G000071_N0004,F6G000071_N0001,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0004,F6G000072_N0002,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0002,F6G000072_N0004,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0002,F6G000072_N0001,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0005,F6G000072_N0002,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0003,F6G000072_N0004,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0003,F6G000072_N0002,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0003,F6G000072_N0001,CLASS_REF
F6G000072,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000072_N0001,F6G000072_N0002,CLASS_REF
F6G000073,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000073_N0002,F6G000073_N0001,CLASS_REF
F6G000073,FMOD0020,CALIBRATION_KNOWN,n2pEPUn7,1.11.8+1.21.1,F6G000073_N0002,F6G000073_N0003,CLASS_REF
