query_id,k_true,true_parent_set,top3_parent_recall,top3_all_true_parents_present,top3_candidate_pool,top4_parent_recall,top4_all_true_parents_present,top4_candidate_pool,top5_parent_recall,top5_all_true_parents_present,top5_candidate_pool,top6_parent_recall,top6_all_true_parents_present,top6_candidate_pool,top8_parent_recall,top8_all_true_parents_present,top8_candidate_pool,top10_parent_recall,top10_all_true_parents_present,top10_candidate_pool
Q6K00155,3,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059""]",1.0,True,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059""]",1.0,True,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059"", ""FMOD0029""]",1.0,True,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059"", ""FMOD0029"", ""FMOD0030"", ""FMOD0081""]",1.0,True,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059"", ""FMOD0029"", ""FMOD0030"", ""FMOD0081"", ""FMOD0020"", ""FMOD0072""]",1.0,True,"[""FMOD0039"", ""FMOD0056"", ""FMOD0059"", ""FMOD0029"", ""FMOD0030"", ""FMOD0081"", ""FMOD0020"", ""FMOD0072"", ""FMOD0082"", ""FMOD0112""]"
Q6K00156,3,"[""FMOD0002"", ""FMOD0057"", ""FMOD0065""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0065""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0065"", ""FMOD0029""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0041""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0041"", ""FMOD0112"", ""FMOD0082""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0041"", ""FMOD0112"", ""FMOD0082"", ""FMOD0114"", ""FMOD0056""]"
Q6K00157,3,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082""]",1.0,True,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082""]",1.0,True,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082"", ""FMOD0029""]",1.0,True,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010""]",1.0,True,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081""]",1.0,True,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081"", ""FMOD0114"", ""FMOD0039""]",1.0,True,"[""FMOD0020"", ""FMOD0030"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081"", ""FMOD0114"", ""FMOD0039"", ""FMOD0041"", ""FMOD0065""]"
Q6K00158,3,"[""FMOD0052"", ""FMOD0057"", ""FMOD0097""]",1.0,True,"[""FMOD0097"", ""FMOD0052"", ""FMOD0057""]",1.0,True,"[""FMOD0097"", ""FMOD0052"", ""FMOD0057"", ""FMOD0056""]",1.0,True,"[""FMOD0097"", ""FMOD0052"", ""FMOD0057"", ""FMOD0056"", ""FMOD0117""]",1.0,True,"[""FMOD0097"", ""FMOD0052"", ""FMOD0057"", ""FMOD0056"", ""FMOD0117"", ""FMOD0065""]",1.0,True,"[""FMOD0097"", ""FMOD0052"", ""FMOD0057"", ""FMOD0056"", ""FMOD0117"", ""FMOD0065"", ""FMOD0081"", ""FMOD0029""]",1.0,True,"[""FMOD0097"", ""FMOD0052"", ""FMOD0057"", ""FMOD0056"", ""FMOD0117"", ""FMOD0065"", ""FMOD0081"", ""FMOD0029"", ""FMOD0112"", ""FMOD0114""]"
Q6K00159,3,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0041"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0041"", ""FMOD0030"", ""FMOD0081""]",1.0,True,"[""FMOD0082"", ""FMOD0041"", ""FMOD0030"", ""FMOD0081"", ""FMOD0072""]",1.0,True,"[""FMOD0082"", ""FMOD0041"", ""FMOD0030"", ""FMOD0081"", ""FMOD0072"", ""FMOD0065""]",1.0,True,"[""FMOD0082"", ""FMOD0041"", ""FMOD0030"", ""FMOD0081"", ""FMOD0072"", ""FMOD0065"", ""FMOD0029"", ""FMOD0039""]",1.0,True,"[""FMOD0082"", ""FMOD0041"", ""FMOD0030"", ""FMOD0081"", ""FMOD0072"", ""FMOD0065"", ""FMOD0029"", ""FMOD0039"", ""FMOD0010"", ""FMOD0063""]"
Q6K00160,3,"[""FMOD0041"", ""FMOD0052"", ""FMOD0072""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0052""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0052"", ""FMOD0029""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0020"", ""FMOD0081""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0020"", ""FMOD0081"", ""FMOD0010"", ""FMOD0101""]"
Q6K00161,3,"[""FMOD0041"", ""FMOD0059"", ""FMOD0063""]",0.6666666666666666,False,"[""FMOD0041"", ""FMOD0059"", ""FMOD0034""]",0.6666666666666666,False,"[""FMOD0041"", ""FMOD0059"", ""FMOD0034"", ""FMOD0030""]",1.0,True,"[""FMOD0041"", ""FMOD0059"", ""FMOD0034"", ""FMOD0030"", ""FMOD0063""]",1.0,True,"[""FMOD0041"", ""FMOD0059"", ""FMOD0034"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029""]",1.0,True,"[""FMOD0041"", ""FMOD0059"", ""FMOD0034"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029"", ""FMOD0081"", ""FMOD0065""]",1.0,True,"[""FMOD0041"", ""FMOD0059"", ""FMOD0034"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029"", ""FMOD0081"", ""FMOD0065"", ""FMOD0082"", ""FMOD0010""]"
Q6K00162,3,"[""FMOD0045"", ""FMOD0058"", ""FMOD0082""]",1.0,True,"[""FMOD0082"", ""FMOD0058"", ""FMOD0045""]",1.0,True,"[""FMOD0082"", ""FMOD0058"", ""FMOD0045"", ""FMOD0030""]",1.0,True,"[""FMOD0082"", ""FMOD0058"", ""FMOD0045"", ""FMOD0030"", ""FMOD0039""]",1.0,True,"[""FMOD0082"", ""FMOD0058"", ""FMOD0045"", ""FMOD0030"", ""FMOD0039"", ""FMOD0081""]",1.0,True,"[""FMOD0082"", ""FMOD0058"", ""FMOD0045"", ""FMOD0030"", ""FMOD0039"", ""FMOD0081"", ""FMOD0029"", ""FMOD0114""]",1.0,True,"[""FMOD0082"", ""FMOD0058"", ""FMOD0045"", ""FMOD0030"", ""FMOD0039"", ""FMOD0081"", ""FMOD0029"", ""FMOD0114"", ""FMOD0072"", ""FMOD0041""]"
Q6K00163,3,"[""FMOD0030"", ""FMOD0034"", ""FMOD0052""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114"", ""FMOD0056""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114"", ""FMOD0056"", ""FMOD0112"", ""FMOD0041""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114"", ""FMOD0056"", ""FMOD0112"", ""FMOD0041"", ""FMOD0037"", ""FMOD0118""]"
Q6K00164,3,"[""FMOD0002"", ""FMOD0034"", ""FMOD0058""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0002""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0002"", ""FMOD0030""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0002"", ""FMOD0030"", ""FMOD0112""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0002"", ""FMOD0030"", ""FMOD0112"", ""FMOD0041""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0002"", ""FMOD0030"", ""FMOD0112"", ""FMOD0041"", ""FMOD0056"", ""FMOD0107""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0002"", ""FMOD0030"", ""FMOD0112"", ""FMOD0041"", ""FMOD0056"", ""FMOD0107"", ""FMOD0010"", ""FMOD0039""]"
Q6K00165,3,"[""FMOD0034"", ""FMOD0052"", ""FMOD0081""]",0.3333333333333333,False,"[""FMOD0034"", ""FMOD0039"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0052""]",0.6666666666666666,False,"[""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0052"", ""FMOD0029""]",1.0,True,"[""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0052"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0052"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0114""]",1.0,True,"[""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0052"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0114"", ""FMOD0020"", ""FMOD0058""]"
Q6K00166,3,"[""FMOD0020"", ""FMOD0056"", ""FMOD0065""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0020"", ""FMOD0010""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0020"", ""FMOD0010"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0020"", ""FMOD0010"", ""FMOD0029"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0020"", ""FMOD0010"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0020"", ""FMOD0010"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082"", ""FMOD0039""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0010"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082"", ""FMOD0039"", ""FMOD0065"", ""FMOD0101""]"
Q6K00167,3,"[""FMOD0034"", ""FMOD0045"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0045"", ""FMOD0081"", ""FMOD0039""]",0.6666666666666666,False,"[""FMOD0045"", ""FMOD0081"", ""FMOD0039"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0045"", ""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0065""]",1.0,True,"[""FMOD0045"", ""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0065"", ""FMOD0034""]",1.0,True,"[""FMOD0045"", ""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0065"", ""FMOD0034"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0045"", ""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0065"", ""FMOD0034"", ""FMOD0029"", ""FMOD0030"", ""FMOD0020"", ""FMOD0056""]"
Q6K00168,3,"[""FMOD0002"", ""FMOD0063"", ""FMOD0081""]",1.0,True,"[""FMOD0063"", ""FMOD0081"", ""FMOD0002""]",1.0,True,"[""FMOD0063"", ""FMOD0081"", ""FMOD0002"", ""FMOD0029""]",1.0,True,"[""FMOD0063"", ""FMOD0081"", ""FMOD0002"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0063"", ""FMOD0081"", ""FMOD0002"", ""FMOD0029"", ""FMOD0030"", ""FMOD0082""]",1.0,True,"[""FMOD0063"", ""FMOD0081"", ""FMOD0002"", ""FMOD0029"", ""FMOD0030"", ""FMOD0082"", ""FMOD0041"", ""FMOD0065""]",1.0,True,"[""FMOD0063"", ""FMOD0081"", ""FMOD0002"", ""FMOD0029"", ""FMOD0030"", ""FMOD0082"", ""FMOD0041"", ""FMOD0065"", ""FMOD0114"", ""FMOD0056""]"
Q6K00169,3,"[""FMOD0065"", ""FMOD0072"", ""FMOD0097""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0114"", ""FMOD0112""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056"", ""FMOD0078""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056"", ""FMOD0078"", ""FMOD0029"", ""FMOD0052""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056"", ""FMOD0078"", ""FMOD0029"", ""FMOD0052"", ""FMOD0058"", ""FMOD0117""]"
Q6K00170,3,"[""FMOD0034"", ""FMOD0041"", ""FMOD0057""]",1.0,True,"[""FMOD0041"", ""FMOD0057"", ""FMOD0034""]",1.0,True,"[""FMOD0041"", ""FMOD0057"", ""FMOD0034"", ""FMOD0029""]",1.0,True,"[""FMOD0041"", ""FMOD0057"", ""FMOD0034"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0041"", ""FMOD0057"", ""FMOD0034"", ""FMOD0029"", ""FMOD0030"", ""FMOD0065""]",1.0,True,"[""FMOD0041"", ""FMOD0057"", ""FMOD0034"", ""FMOD0029"", ""FMOD0030"", ""FMOD0065"", ""FMOD0081"", ""FMOD0039""]",1.0,True,"[""FMOD0041"", ""FMOD0057"", ""FMOD0034"", ""FMOD0029"", ""FMOD0030"", ""FMOD0065"", ""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0097""]"
Q6K00171,3,"[""FMOD0030"", ""FMOD0056"", ""FMOD0059""]",1.0,True,"[""FMOD0030"", ""FMOD0059"", ""FMOD0056""]",1.0,True,"[""FMOD0030"", ""FMOD0059"", ""FMOD0056"", ""FMOD0034""]",1.0,True,"[""FMOD0030"", ""FMOD0059"", ""FMOD0056"", ""FMOD0034"", ""FMOD0029""]",1.0,True,"[""FMOD0030"", ""FMOD0059"", ""FMOD0056"", ""FMOD0034"", ""FMOD0029"", ""FMOD0041""]",1.0,True,"[""FMOD0030"", ""FMOD0059"", ""FMOD0056"", ""FMOD0034"", ""FMOD0029"", ""FMOD0041"", ""FMOD0081"", ""FMOD0021""]",1.0,True,"[""FMOD0030"", ""FMOD0059"", ""FMOD0056"", ""FMOD0034"", ""FMOD0029"", ""FMOD0041"", ""FMOD0081"", ""FMOD0021"", ""FMOD0114"", ""FMOD0065""]"
Q6K00172,3,"[""FMOD0030"", ""FMOD0063"", ""FMOD0065""]",1.0,True,"[""FMOD0063"", ""FMOD0065"", ""FMOD0030""]",1.0,True,"[""FMOD0063"", ""FMOD0065"", ""FMOD0030"", ""FMOD0029""]",1.0,True,"[""FMOD0063"", ""FMOD0065"", ""FMOD0030"", ""FMOD0029"", ""FMOD0010""]",1.0,True,"[""FMOD0063"", ""FMOD0065"", ""FMOD0030"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081""]",1.0,True,"[""FMOD0063"", ""FMOD0065"", ""FMOD0030"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081"", ""FMOD0041"", ""FMOD0082""]",1.0,True,"[""FMOD0063"", ""FMOD0065"", ""FMOD0030"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081"", ""FMOD0041"", ""FMOD0082"", ""FMOD0114"", ""FMOD0112""]"
Q6K00173,3,"[""FMOD0034"", ""FMOD0041"", ""FMOD0059""]",1.0,True,"[""FMOD0041"", ""FMOD0034"", ""FMOD0059""]",1.0,True,"[""FMOD0041"", ""FMOD0034"", ""FMOD0059"", ""FMOD0082""]",1.0,True,"[""FMOD0041"", ""FMOD0034"", ""FMOD0059"", ""FMOD0082"", ""FMOD0039""]",1.0,True,"[""FMOD0041"", ""FMOD0034"", ""FMOD0059"", ""FMOD0082"", ""FMOD0039"", ""FMOD0065""]",1.0,True,"[""FMOD0041"", ""FMOD0034"", ""FMOD0059"", ""FMOD0082"", ""FMOD0039"", ""FMOD0065"", ""FMOD0081"", ""FMOD0029""]",1.0,True,"[""FMOD0041"", ""FMOD0034"", ""FMOD0059"", ""FMOD0082"", ""FMOD0039"", ""FMOD0065"", ""FMOD0081"", ""FMOD0029"", ""FMOD0030"", ""FMOD0056""]"
Q6K00174,3,"[""FMOD0034"", ""FMOD0039"", ""FMOD0063""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0034"", ""FMOD0065""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0034"", ""FMOD0065"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0034"", ""FMOD0065"", ""FMOD0082"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0034"", ""FMOD0065"", ""FMOD0082"", ""FMOD0030"", ""FMOD0097""]",1.0,True,"[""FMOD0039"", ""FMOD0034"", ""FMOD0065"", ""FMOD0082"", ""FMOD0030"", ""FMOD0097"", ""FMOD0059"", ""FMOD0063""]",1.0,True,"[""FMOD0039"", ""FMOD0034"", ""FMOD0065"", ""FMOD0082"", ""FMOD0030"", ""FMOD0097"", ""FMOD0059"", ""FMOD0063"", ""FMOD0029"", ""FMOD0081""]"
Q6K00175,3,"[""FMOD0056"", ""FMOD0058"", ""FMOD0072""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0058"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0058"", ""FMOD0029"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0058"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0058"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082"", ""FMOD0020""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0058"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082"", ""FMOD0020"", ""FMOD0114"", ""FMOD0030""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082"", ""FMOD0020"", ""FMOD0114"", ""FMOD0030"", ""FMOD0112"", ""FMOD0072""]"
Q6K00176,3,"[""FMOD0020"", ""FMOD0065"", ""FMOD0081""]",0.3333333333333333,False,"[""FMOD0081"", ""FMOD0039"", ""FMOD0082""]",0.3333333333333333,False,"[""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0097""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0097"", ""FMOD0020""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0097"", ""FMOD0020"", ""FMOD0072""]",1.0,True,"[""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0097"", ""FMOD0020"", ""FMOD0072"", ""FMOD0065"", ""FMOD0034""]",1.0,True,"[""FMOD0081"", ""FMOD0039"", ""FMOD0082"", ""FMOD0097"", ""FMOD0020"", ""FMOD0072"", ""FMOD0065"", ""FMOD0034"", ""FMOD0030"", ""FMOD0029""]"
Q6K00177,3,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097""]",1.0,True,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097""]",1.0,True,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097"", ""FMOD0029""]",1.0,True,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056""]",1.0,True,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114""]",1.0,True,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0026""]",1.0,True,"[""FMOD0057"", ""FMOD0082"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0026"", ""FMOD0010"", ""FMOD0117""]"
Q6K00178,3,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081"", ""FMOD0056""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081"", ""FMOD0056"", ""FMOD0082""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081"", ""FMOD0056"", ""FMOD0082"", ""FMOD0057""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081"", ""FMOD0056"", ""FMOD0082"", ""FMOD0057"", ""FMOD0029"", ""FMOD0114""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0081"", ""FMOD0056"", ""FMOD0082"", ""FMOD0057"", ""FMOD0029"", ""FMOD0114"", ""FMOD0041"", ""FMOD0065""]"
Q6K00179,3,"[""FMOD0034"", ""FMOD0057"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0057"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0057"", ""FMOD0082"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0057"", ""FMOD0082"", ""FMOD0029"", ""FMOD0039""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0057"", ""FMOD0082"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0057"", ""FMOD0082"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030"", ""FMOD0065"", ""FMOD0010""]",1.0,True,"[""FMOD0081"", ""FMOD0057"", ""FMOD0082"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030"", ""FMOD0065"", ""FMOD0010"", ""FMOD0114"", ""FMOD0034""]"
Q6K00180,3,"[""FMOD0039"", ""FMOD0065"", ""FMOD0072""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0065"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041""]",1.0,True,"[""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041"", ""FMOD0072"", ""FMOD0081""]",1.0,True,"[""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041"", ""FMOD0072"", ""FMOD0081"", ""FMOD0112"", ""FMOD0020""]"
