fresh_id,project_id,slug,title,author,role,license,categories,display_categories,downloads,date_created,date_modified,valid_fabric_version_count,current_version_id,current_version_number,current_date_published,current_filename,current_url,current_sha1,current_sha512,historical_version_ids,historical_version_numbers,historical_dates,historical_filenames,historical_urls,historical_sha1,historical_sha512
FMOD0040,ORiydwz3,mermod,Mermod,thatpreston,TARGET_MOD,MPL-2.0,"[""adventure"", ""fabric"", ""forge"", ""magic"", ""neoforge""]","[""adventure"", ""fabric"", ""forge"", ""magic"", ""neoforge""]",2428808,2021-03-31T14:50:55.558500+00:00,2026-08-09T09:15:21.188213+00:00,34,KGYXY6wf,4.0.2-fabric+1.21.11,2026-08-09T07:56:20.827541Z,mermod-fabric-4.0.2+1.21.11.jar,https://cdn.modrinth.com/data/ORiydwz3/versions/KGYXY6wf/mermod-fabric-4.0.2%2B1.21.11.jar,6d1d2a842ca5f487cc02499437a39a2c6b318973,c8356feb09a66b182fa66db7d01802f82a7ed40094236c1eaceb55a28fc40fd074c902644f2b136fa7932c1ef4501724046e6125effa39fdfb6d5106375ff918,"[""asBjkNgr"", ""iQFj7BaM"", ""oCv5DYNG""]","[""3.0.3-fabric+1.20.1"", ""4.0.1-fabric+1.21.11"", ""3.0.2-fabric+1.20.1""]","[""2026-08-09T07:51:17.777157Z"", ""2026-03-18T18:23:08.498494Z"", ""2026-03-16T14:39:47.462852Z""]","[""mermod-fabric-3.0.3+1.20.1.jar"", ""mermod-fabric-4.0.1+1.21.11.jar"", ""mermod-fabric-3.0.2+1.20.1.jar""]","[""https://cdn.modrinth.com/data/ORiydwz3/versions/asBjkNgr/mermod-fabric-3.0.3%2B1.20.1.jar"", ""https://cdn.modrinth.com/data/ORiydwz3/versions/iQFj7BaM/mermod-fabric-4.0.1%2B1.21.11.jar"", ""https://cdn.modrinth.com/data/ORiydwz3/versions/oCv5DYNG/mermod-fabric-3.0.2%2B1.20.1.jar""]","[""732aad4f36bf81989ce808cef9a19c2584a2fb8c"", ""7a731907cdb11c71e630b603abcdd6a1a5356d86"", ""8f8eacde24627c1113e089464da531e4edc4ea9a""]","[""ee06000e81b48090351b98372d51d3afeadd11784f6829959cf951bf35279db2f4146e029014e4648c7828bfab84d0ed269dca9bd42ecec5d1da22114c672b3b"", ""84b77fd65c81f94e41d67f78977a8ea2b4d7b653284af000976e788d1125b14c4a71fe050a48b81b38a2afe006e35ae87471904d363632a3a7bd7619971f6b6b"", ""28e0072408638c365b40be0bc2ad8fcd911193f0f689acaff70cf8b9d657cf071a09fe018c05629bbfa237c4a3ff635335acb68c57afb92bc090c9e977efc843""]"
FMOD0041,fc4wBpRx,catharsis,Catharsis,j10a1n15,TARGET_MOD,MIT,"[""fabric"", ""utility""]","[""fabric"", ""utility""]",1154280,2025-11-06T11:58:29.010918+00:00,2026-08-01T09:23:26.853132+00:00,48,6cxYQnad,1.0.0-beta.21,2026-08-01T09:23:27.396894Z,Catharsis-1.0.0-beta.21-26.2.jar,https://cdn.modrinth.com/data/fc4wBpRx/versions/6cxYQnad/Catharsis-1.0.0-beta.21-26.2.jar,bca9f015281b9ab1abb917b9562e0f67fe6cae50,85fe28d706ed175d9db77273e3d850ccffb1c2b0baf97cc9484d453efe30ef64ab3fe8b95f84f33ee74b4dbbebfaddaec6db345a6f4444c9c07890ae5b2606e6,"[""NfEUeWdz"", ""p20S0IgR"", ""kmbSTFww""]","[""1.0.0-beta.21"", ""1.0.0-beta.20"", ""1.0.0-beta.20""]","[""2026-08-01T09:23:14.093556Z"", ""2026-07-04T13:52:11.868752Z"", ""2026-07-04T13:51:56.921981Z""]","[""Catharsis-1.0.0-beta.21-26.1.jar"", ""Catharsis-1.0.0-beta.20-26.2.jar"", ""Catharsis-1.0.0-beta.20-26.1.jar""]","[""https://cdn.modrinth.com/data/fc4wBpRx/versions/NfEUeWdz/Catharsis-1.0.0-beta.21-26.1.jar"", ""https://cdn.modrinth.com/data/fc4wBpRx/versions/p20S0IgR/Catharsis-1.0.0-beta.20-26.2.jar"", ""https://cdn.modrinth.com/data/fc4wBpRx/versions/kmbSTFww/Catharsis-1.0.0-beta.20-26.1.jar""]","[""993503f7f78fe9577f4aa4db9c35fd022f127a2f"", ""80917f5afb7ef9ecf6e605528a1e93c8df16ae40"", ""9099d0ed4f6980ee831c36c942f69cb8ced30451""]","[""97930b3b00eaf4a6df874b248d6d2090ffedf8fc359682af6cfd5afe6cad2da75b73ad0675883712ae638e2963a14056d78580be21d1b714c5999c75728b40fc"", ""337ade0ccbf4e5b8000dcbd102b8975c83bfb4b969d5a5fc3fe2b8d0e5e8442d40c04989bfadbaee9c8e7092b9ef49140b9903f8f66f601cafb54efaea7e9814"", ""40608731d20ecc4506c43104d748dd24a76a1398ae0f808828017993fed178cff4f5b52462e6b18a965682d0c120d09a5d2cc396f8724432a9d0b7814d4c42ac""]"
FMOD0042,sBn7rVvc,tlib,TLib,iMeeTake,BACKGROUND_LIBRARY,MIT,"[""fabric"", ""forge"", ""library"", ""neoforge""]","[""fabric"", ""forge"", ""library"", ""neoforge""]",914993,2025-04-17T18:46:52.455471+00:00,2026-06-18T14:58:40.337852+00:00,33,Vq8A4nUG,1.5.0-26.2,2026-06-18T14:58:40.943762Z,tlib-fabric-1.5.0-26.2.jar,https://cdn.modrinth.com/data/sBn7rVvc/versions/Vq8A4nUG/tlib-fabric-1.5.0-26.2.jar,6409fd8b97a659705fc3faf37596047e9b4c8ba3,2ceb9f6cec3ccaef4fba01053ad8c0f90df1a0ef67d9a02150e36249c9d50f288c28ff966d68544cdcff923d30d247a5bf3be2f2e5b95f7d8de5d38ed5db14a2,"[""QByxiwXb"", ""xG2Tytwp"", ""A2LHY83S""]","[""1.5.0-26.1.2"", ""1.5.0-1.21.11"", ""1.5.0-1.21.1""]","[""2026-06-18T14:58:35.967616Z"", ""2026-06-10T11:07:47.409890Z"", ""2026-06-10T11:07:44.751267Z""]","[""tlib-fabric-1.5.0-26.1.2.jar"", ""tlib-fabric-1.5.0-1.21.11.jar"", ""tlib-fabric-1.5.0-1.21.1.jar""]","[""https://cdn.modrinth.com/data/sBn7rVvc/versions/QByxiwXb/tlib-fabric-1.5.0-26.1.2.jar"", ""https://cdn.modrinth.com/data/sBn7rVvc/versions/xG2Tytwp/tlib-fabric-1.5.0-1.21.11.jar"", ""https://cdn.modrinth.com/data/sBn7rVvc/versions/A2LHY83S/tlib-fabric-1.5.0-1.21.1.jar""]","[""0bb13ad50ef03ab3aa20e26269b320fe78668e6e"", ""14fe06eec12d3aa6f9f8eebc08fb5bf7c93744ca"", ""48f8d5095f2293f18f4a4d9a1c675795235b6353""]","[""f53377c2b3ad181ff11de5cc823de3ebfd5d1c3d27fc8b9b3dbaf5519cbb55efa8ff202395db7cbc3b0d5f68990400044a8345966a3320e3085eb862c9af9a42"", ""f39c8f762a3d98de3a69f1ade464c15dd03756dd2d9424aef2bb19ef2fcde97d9cad3832ef1b0727251e517a75616cfad958f6479349e55e0bbc0ab2760d4ff1"", ""6f85bc8273d622c3c4c6b21e75d825bc5cc515c2f5052a4b7b40e403710180bc9ffd21a9a30633adc0e433c2b70269a0229ccc810d678bedc3713792f342c2d3""]"
FMOD0043,McTtzw3T,peterwolfs-planes,PeterWolf’s Planes,peterwolfpl,TARGET_MOD,MPL-2.0,"[""fabric"", ""technology"", ""transportation"", ""utility""]","[""fabric"", ""transportation""]",2265,2026-07-01T20:48:20.472127+00:00,2026-08-09T17:25:32.779632+00:00,8,3UeSOcUh,1.1.14,2026-08-09T17:25:33.157983Z,peterwolfs-planes-1.1.14.jar,https://cdn.modrinth.com/data/McTtzw3T/versions/3UeSOcUh/peterwolfs-planes-1.1.14.jar,725b0559db1fcf255a01fbd4cb0686dd6400a992,fe0f0493723df67447eec76fbab5f78c5f98a063c4049f9d5f39ab5e84a3ec59a9b85ae5f83c9ffe5cf4478d518e3d3370ad90eba4638736ad8114ea9dd1666f,"[""qgxpksqw"", ""17W1BifB"", ""fyaeSQYg""]","[""1.1.13"", ""1.1.7"", ""1.1.6""]","[""2026-08-09T06:24:28.681415Z"", ""2026-08-04T04:15:38.576945Z"", ""2026-08-02T16:49:09.526575Z""]","[""peterwolfs-planes-1.1.13.jar"", ""peterwolfs-planes-1.1.7.jar"", ""peterwolfs-planes-1.1.6.jar""]","[""https://cdn.modrinth.com/data/McTtzw3T/versions/qgxpksqw/peterwolfs-planes-1.1.13.jar"", ""https://cdn.modrinth.com/data/McTtzw3T/versions/17W1BifB/peterwolfs-planes-1.1.7.jar"", ""https://cdn.modrinth.com/data/McTtzw3T/versions/fyaeSQYg/peterwolfs-planes-1.1.6.jar""]","[""3f76e2a5809e6cd9746865aec9e179bd8594a871"", ""d614431ce8368591fbafd529d963f4ab17ac9c56"", ""77f30267941cf0e208ea320a50624e99bdae880c""]","[""a559d7d3d50a0e82d0442924d069ad756dec995aec609c2d28028c95b98e3659e83b221b50e9a1f5c484c9177f814e08ac553eea79ac8199b384106f005e57f7"", ""8552fb93d14736a215e2277a0cfc62fd4bf47b2a4145b45a4ef1726f0587e4e8cc71b64eb1f154f91d70dd9591f3cc2823945154cc7ce4242cd3e4394b49edc3"", ""6238761e6c4572f9f4e6f2afbaaed74d21157491f80ca5a69fe3ebe695252a4dd08f6d058529911cda39c9b34cf2a1a6449649704852fd40084420161f2c8e4a""]"
FMOD0044,qlagXNJP,betterpiechartplus,BetterPieChart+,NameNotAllowed,TARGET_MOD,MIT,"[""fabric"", ""utility""]","[""fabric"", ""utility""]",279,2026-07-31T21:26:39.899214+00:00,2026-08-06T00:16:31.048933+00:00,4,3CFCpOfu,1.0.9,2026-08-06T00:16:31.388813Z,betterpiechartplus-1.0.9.jar,https://cdn.modrinth.com/data/qlagXNJP/versions/3CFCpOfu/betterpiechartplus-1.0.9.jar,376e9919c514b4f7b44ee7395f79b26e6ceb5bb7,61febc25a73c6f653ea558d5e6071999bfbe6976b8bb6c653bc364f49cddeea9866627d51c321a7ea2dc3d0685953207ac6e7faadb5f4ebd980ee2618f211cba,"[""mtRZjms7"", ""fz7xhfu5"", ""4o6d3Y7b""]","[""1.0.3"", ""1.0.1"", ""1.0.0""]","[""2026-07-24T14:49:33.690608Z"", ""2026-07-22T19:53:26.929470Z"", ""2026-07-22T16:34:06.748746Z""]","[""betterpiechartplus-1.0.3.jar"", ""betterpiechartplus-1.0.1.jar"", ""betterpiechartplus-1.0.0.jar""]","[""https://cdn.modrinth.com/data/qlagXNJP/versions/mtRZjms7/betterpiechartplus-1.0.3.jar"", ""https://cdn.modrinth.com/data/qlagXNJP/versions/fz7xhfu5/betterpiechartplus-1.0.1.jar"", ""https://cdn.modrinth.com/data/qlagXNJP/versions/4o6d3Y7b/betterpiechartplus-1.0.0.jar""]","[""21997dd739584b605b82c6ba7f6d3e996c873650"", ""1b2bdefad88fa44c33e101147a10f87193104d28"", ""357979db42b3337a03dcf35da0ebe30ab3f02978""]","[""128712b6a749ef012c6fafa1f106dd3134df0a83fdc87ff89ebd52ebac89afd446846ec99e9d8ee2b72ca2ff2311059845be2e71e6fb7971983e4654a9b06a46"", ""090b42944a119b9967a271e175144908e23ee41c46bb659d73796b2cc64dc2cbd7ced3509874ad1caf5d2c5821c2a062afdf31131d0e1fcce963e91b5a00767c"", ""014d706dc1608fcb01ad88ea237e721dd747683fbefdceac5f6f525a8645f551dbc3623f64e36ba9f73cfc699a2240009a5aab679c21b7032405353775e100ec""]"
FMOD0045,Obidptqg,frencores-totem-of-respite,Frencore's Totem of Respite,kezuwoo,TARGET_MOD,MIT,"[""equipment"", ""fabric""]","[""equipment"", ""fabric""]",144,2026-07-24T00:29:28.537672+00:00,2026-07-20T05:24:24.013330+00:00,8,56coRUxB,v1.0.0,2026-07-20T05:24:24.967471Z,totem-of-respite-1.0.0+mc26.2.jar,https://cdn.modrinth.com/data/Obidptqg/versions/56coRUxB/totem-of-respite-1.0.0%2Bmc26.2.jar,dbb9e7660129e0a7cb4f0a5e138b54e8f27707f1,64fd2a174a10ad65974bf4a01551d853c096314c62a638eb9dcb98ad92b28f6c6154627178169abc842e142d54332baf723b743c7fe967bf8c7b9bd01cc0ffde,"[""781PffMR"", ""zfwTwAkc"", ""33WdtXc3""]","[""v1.0.0"", ""v1.0.0"", ""v1.0.0""]","[""2026-07-20T05:24:03.272850Z"", ""2026-07-20T05:23:49.102808Z"", ""2026-07-20T05:23:34.326669Z""]","[""totem-of-respite-1.0.0+mc26.1.2.jar"", ""totem-of-respite-1.0.0+mc1.21.11.jar"", ""totem-of-respite-1.0.0+mc1.21.1.jar""]","[""https://cdn.modrinth.com/data/Obidptqg/versions/781PffMR/totem-of-respite-1.0.0%2Bmc26.1.2.jar"", ""https://cdn.modrinth.com/data/Obidptqg/versions/zfwTwAkc/totem-of-respite-1.0.0%2Bmc1.21.11.jar"", ""https://cdn.modrinth.com/data/Obidptqg/versions/33WdtXc3/totem-of-respite-1.0.0%2Bmc1.21.1.jar""]","[""68cc7a4b7bb87b6cf201b25ebf5a38b62e9bf26b"", ""cb3685947a46f60fc22d7b09e4c8ebb871ca0060"", ""663e696a683f2df4f7ad33c27061ab5483dfc862""]","[""38e85930c65061ebd77474de916aae0a4e0de3dde7746e3d5b02b9878db93932094a60605e82691d3550f9abc3858bd94237ada5b283e58adcc613eef7911664"", ""99495bde44a407393c89c8bb1d746030ab85b4ccfbbd9b19b291202863a517d73e91865c1e71e6bc80d2533fc47169523e50f8d498fe2dc5507819f0203a5af6"", ""acacaabf50fa4d4126bb9bb503763bd7646b263e62ec9d72e34bb6346708b0c04981f348a3462a1c6c92137009263f748d12bfdee15eb8123e12333e7fb1dcfe""]"
FMOD0046,yFqR0DNc,simpletms-tms-and-trs-for-cobblemon,SimpleTMs: TMs and TRs for Cobblemon,Dragomordor,TARGET_MOD,MPL-2.0,"[""adventure"", ""fabric"", ""forge"", ""game-mechanics"", ""neoforge"", ""utility""]","[""adventure"", ""fabric"", ""forge"", ""game-mechanics"", ""neoforge"", ""utility""]",4694846,2024-01-11T03:04:44.867723+00:00,2025-12-11T07:06:51.149037+00:00,17,uWiIETYV,2.3.3,2025-12-11T07:06:50.420577Z,SimpleTMs-fabric-2.3.3.jar,https://cdn.modrinth.com/data/yFqR0DNc/versions/uWiIETYV/SimpleTMs-fabric-2.3.3.jar,3433763bf6e20639213fd31a45da187968e61ffe,9998ff916f6b29931f46c326e57d10b08e43f0afc263033f73c69e20ed75f4d2bb14805df224d9b4cda3e63e96dcece94bb2730e8de3664fe6785cc96a557d52,"[""astNbbGG"", ""6Pmao7Jm"", ""sO1N59sM""]","[""2.3.2"", ""2.3.1"", ""2.3.0""]","[""2025-12-10T12:49:40.437055Z"", ""2025-12-09T20:33:04.975863Z"", ""2025-12-09T11:49:22.564803Z""]","[""SimpleTMs-fabric-2.3.2.jar"", ""SimpleTMs-fabric-2.3.1.jar"", ""SimpleTMs-fabric-2.3.0.jar""]","[""https://cdn.modrinth.com/data/yFqR0DNc/versions/astNbbGG/SimpleTMs-fabric-2.3.2.jar"", ""https://cdn.modrinth.com/data/yFqR0DNc/versions/6Pmao7Jm/SimpleTMs-fabric-2.3.1.jar"", ""https://cdn.modrinth.com/data/yFqR0DNc/versions/sO1N59sM/SimpleTMs-fabric-2.3.0.jar""]","[""6cbf57d7239ad12d14b5458d2f792d7d07657140"", ""145a29aa39a92dabb9b9cbf5be884af19deec8b9"", ""61d71deda0da74020e1346bd817010a39e001935""]","[""f8672293c2c5ed8953b7c8f79dfa5c32908196ae74d6b0266fea52cdd534de22c929e7272d3e38018638dab999bf48a7e8b15b5ec046c62b7d0878f929d18461"", ""d3d7c6ed20b20d11f77cce64d4fa55736a5780c27ef6c46b1713df293f4c889fe6985dad796714905b7319a684e05feaa30e1ec0d4b3bbbd1b1255d9cb3f181e"", ""54bc67403e4aeea0e512de56f6ff83515f70c3fc22870c01007cce308406b0eea8cd776858ffdf14ce0e1211d27764e1b34f45c32c0b66641499c05d6a25e9ed""]"
FMOD0047,9gx5Xvc5,simply-no-shading,Simply No Shading,StartsMercury,TARGET_MOD,MIT,"[""fabric"", ""utility""]","[""fabric"", ""utility""]",547021,2021-11-29T00:11:31.426713+00:00,2026-06-17T21:55:03.768328+00:00,462,BarZW3Es,8.0.0-alpha.5+mc26.2,2026-06-17T21:55:05.736855Z,simply-no-shading-8.0.0-alpha.5+mc26.2.jar,https://cdn.modrinth.com/data/9gx5Xvc5/versions/BarZW3Es/simply-no-shading-8.0.0-alpha.5%2Bmc26.2.jar,ee16e4c3c71e86b38056bd58f8d30b636e60df2a,9a6cd82c859361e42cac8a77b12f96fdba1e8b014f131b19468543c06e5d07dc27c70d2d0ed820eaf59b6d85098bcf7b74791476967a2c43ebc1744a82fbb9b7,"[""mBcdOr4A"", ""NrTQ8x1r"", ""viRKucPu""]","[""8.0.0-alpha.5+mc26.2-rc-2"", ""8.0.0-alpha.5+mc26.2-rc-1"", ""8.0.0-alpha.5+mc26.2-pre-6""]","[""2026-06-16T03:22:57.186322Z"", ""2026-06-16T03:17:46.728254Z"", ""2026-06-16T03:12:29.389932Z""]","[""simply-no-shading-8.0.0-alpha.5+mc26.2-rc-2.jar"", ""simply-no-shading-8.0.0-alpha.5+mc26.2-rc-1.jar"", ""simply-no-shading-8.0.0-alpha.5+mc26.2-pre-6.jar""]","[""https://cdn.modrinth.com/data/9gx5Xvc5/versions/mBcdOr4A/simply-no-shading-8.0.0-alpha.5%2Bmc26.2-rc-2.jar"", ""https://cdn.modrinth.com/data/9gx5Xvc5/versions/NrTQ8x1r/simply-no-shading-8.0.0-alpha.5%2Bmc26.2-rc-1.jar"", ""https://cdn.modrinth.com/data/9gx5Xvc5/versions/viRKucPu/simply-no-shading-8.0.0-alpha.5%2Bmc26.2-pre-6.jar""]","[""abdd31cf958b373b1350d438da97c891acde0b07"", ""0a633a16ea44e0230f2e1b3dea6b558454b6211e"", ""0c48d915a16670b47f99cfe1a2a207fcfeeb9e19""]","[""3214383c81bbed2ba10c94955de8be66a04384209fb658aa122e549095cfcc1ffd88758ea0986c25ee587fde456d3cfeb272e0bc2d7cac42e3258c2810a78bbd"", ""482348507a928007fe40e9f96d6ec3797859aae4760b147e9076685fee883ecd1c062aba3e49e8609565e22a066ac3a4700588d86fd5805731b223ee1849a6ea"", ""376e011720a58ef2a7f21162125d89aa026857be544e5525e19e31a2efa4e458ef465ce4326b9cb45501b5cbc80aa60a15de4c646ac3206a55c27cad680c1168""]"
FMOD0048,YFkuYUFq,world-alive,World Alive: Ambient birds and wildlife,DaGreazeMaster,TARGET_MOD,MIT,"[""adventure"", ""decoration"", ""fabric"", ""mobs""]","[""adventure"", ""decoration"", ""fabric"", ""mobs""]",1228,2026-07-30T04:00:45.926213+00:00,2026-08-08T09:39:04.475137+00:00,9,5UDCbMuI,1.2.0,2026-08-08T09:39:05.021962Z,world_alive-1.2.0+26.2-fabric.jar,https://cdn.modrinth.com/data/YFkuYUFq/versions/5UDCbMuI/world_alive-1.2.0%2B26.2-fabric.jar,6563a83d1a1eda75a4f5547315c7574f895eb94c,c6746212cee8babd430149c85aa607a7f0e9cae4bfa6f3bb1c5ddc8d9f1d1b419b3dd012a997d0a2ad5e39df8b82348779b76d265ab121096b579bd5999bc843,"[""89yyCFUX"", ""nZ59rf82"", ""C5PWbpKr""]","[""1.2.0"", ""1.2.0"", ""1.1.0""]","[""2026-08-08T09:38:46.836089Z"", ""2026-08-08T09:38:21.985411Z"", ""2026-08-01T00:21:55.640250Z""]","[""world_alive-1.2.0+26.1.2-fabric.jar"", ""world_alive-1.2.0+1.21.11-fabric.jar"", ""world_alive-1.1.0+26.2-fabric.jar""]","[""https://cdn.modrinth.com/data/YFkuYUFq/versions/89yyCFUX/world_alive-1.2.0%2B26.1.2-fabric.jar"", ""https://cdn.modrinth.com/data/YFkuYUFq/versions/nZ59rf82/world_alive-1.2.0%2B1.21.11-fabric.jar"", ""https://cdn.modrinth.com/data/YFkuYUFq/versions/C5PWbpKr/world_alive-1.1.0%2B26.2-fabric.jar""]","[""718c70c70a3428a4c2f2d249e66deeebd73fdc85"", ""6ec7a62377ac4cbf7b08eed9dce169693223558e"", ""ed623942361a141db3d5965459138f9ad6a8a40f""]","[""6d3772d7dd42cf3929380c4d95e3fce5c6ae5a451c99b5b4b3636ebff33ac0b791a6008f3712a5e4c0d3d8b4d95655ed3d9e6f2664946d60175173eaccbc0829"", ""2a7a2472e7966d5012de6252f1e24f8c2f2240f85233485d31869fe1d5a22f570304f52e6936465e4427efe47c2c0290f4284096d5b91937b06d6b3dc5129462"", ""47540e13a01eda7324402040922fa40181985f35d1e7b3d270d3558e24aac4763f139ae487e414b1bc894b79d381dd7c97531ba21e6c14ea30ab0a6c8f76a7f4""]"
FMOD0049,pvcsfne4,chefs-delight,Chef's Delight - Farmer's Delight Villagers,redstonegamesb,TARGET_MOD,MIT,"[""decoration"", ""fabric"", ""food"", ""forge"", ""mobs"", ""neoforge"", ""worldgen""]","[""decoration"", ""fabric"", ""food"", ""forge"", ""mobs"", ""neoforge""]",8096031,2023-05-04T21:23:46.889007+00:00,2026-04-06T19:52:30.051841+00:00,12,EXu0Q4KH,1.0.5-fabric-1.21.11,2026-04-06T19:52:30.747338Z,chefs-delight-1.0.5-fabric-1.21.11.jar,https://cdn.modrinth.com/data/pvcsfne4/versions/EXu0Q4KH/chefs-delight-1.0.5-fabric-1.21.11.jar,7848579a9cc8be4299de98010741e03edca7d4d8,cae5e68b53dde6cb9320d4ef33ca764fc69e52b64a3ce63c5f2aa75012430f3866e86401d0b0dea74b702a4ff9999e9bba5bdf28729ed68348afb3c75f6e758b,"[""XggiVYeE"", ""GueFYIHP"", ""tmSlH81b""]","[""1.0.5-fabric-1.21.10"", ""1.0.5-fabric-1.21.8"", ""1.0.5-fabric-1.21.5""]","[""2026-04-06T19:48:48.331378Z"", ""2026-04-06T19:45:19.489389Z"", ""2026-04-06T17:51:38.291941Z""]","[""chefs-delight-1.0.5-fabric-1.21.10.jar"", ""chefs-delight-1.0.5-fabric-1.21.8.jar"", ""chefs-delight-1.0.5-fabric-1.21.5.jar""]","[""https://cdn.modrinth.com/data/pvcsfne4/versions/XggiVYeE/chefs-delight-1.0.5-fabric-1.21.10.jar"", ""https://cdn.modrinth.com/data/pvcsfne4/versions/GueFYIHP/chefs-delight-1.0.5-fabric-1.21.8.jar"", ""https://cdn.modrinth.com/data/pvcsfne4/versions/tmSlH81b/chefs-delight-1.0.5-fabric-1.21.5.jar""]","[""5a00988e8e9a345383adc4c154f4f41bf61c23b3"", ""281a21e8ab549da8a07917dcf9f9710ea057c7cc"", ""e7bf96952f8e5bc3eff6a430df6d89c1b7b94190""]","[""dab3602ddf0dda9afefed534329c306c72a51e96d1bcb9119c836f4668862710afc82726c02f2996c947223323516f34f27777efbf78f3c3c789ef63045680c7"", ""3f0ee8319d69ea67cd18efae5b45882ba03e99226dbe19abb8fecf259ae690c26e446541a1fbf046d48655ec7d3b7e0b607b1bfab703961e5e1992f9a902d065"", ""d60b4388646bcb342b196864fa1e412916600d60ee8125907165ec796d4d108a23b881959183249855e2ca8fecc5113639bc4e19ba92aa23ef27ef0346247469""]"
FMOD0050,IvNJRZCq,smart-auto-mine,Smart Auto Mine,StefanBraun612,TARGET_MOD,MIT,"[""fabric""]","[""fabric""]",34,2026-08-07T23:18:45.848576+00:00,2026-08-12T01:14:04.002169+00:00,7,TkAoj0D0,A0.4.2,2026-08-12T01:14:04.360586Z,smartautomine-A0.4.2.jar,https://cdn.modrinth.com/data/IvNJRZCq/versions/TkAoj0D0/smartautomine-A0.4.2.jar,01cb5e7e01b96a39d4497c902cb2eedd21cdae3e,6a0f8a28f480c35225f4fde993975cc2c2655d114562a6bae58a82aa3a8f56678e92241df0839bba61cbc537a1e02513f2f15149632605cbff4dddf3c78e5ecf,"[""m7qcoBP2"", ""pXinlWxx"", ""8iqsxqzA""]","[""A0.4.1"", ""A0.4"", ""A0.3H1""]","[""2026-07-22T13:19:46.547309Z"", ""2026-07-20T19:23:21.088006Z"", ""2026-07-13T14:38:08.983321Z""]","[""smartautomine-26.2-A0.4.1.jar"", ""smartautomine-26.2-A0.4.jar"", ""smartautomine-26.2-A0.3H1.jar""]","[""https://cdn.modrinth.com/data/IvNJRZCq/versions/m7qcoBP2/smartautomine-26.2-A0.4.1.jar"", ""https://cdn.modrinth.com/data/IvNJRZCq/versions/pXinlWxx/smartautomine-26.2-A0.4.jar"", ""https://cdn.modrinth.com/data/IvNJRZCq/versions/8iqsxqzA/smartautomine-26.2-A0.3H1.jar""]","[""a66d23758ddc304869cafce8f1dfc4c522000ab2"", ""b42f205ea13e5fd81067c969077db88d2a50fcc9"", ""60bde49160d54754d4448381b9db0660d6bd71c5""]","[""495cfff4debcc92675a6461100ea160bce093dc9ea203089e973fe7a7835279670f3ba3b0547932acde59f87472d6e347c1547aaa4f2c4b76b45048e84fd2bfb"", ""68bc4b393023d5ab8fba0284309fa0f2ec39b4e97622d11dfab3c86f667085f95792c9ce0526310e879fee542c2bc320997e50d61c82f75b85f0991da73b4a36"", ""271d6495e00e4839780c6df3588f8a35b03889d23bff4119f0e12d17b28162d688c4713774d877b71fbb1bea1829e6678ba08ea5de93a1520d7dad3b9d52c614""]"
FMOD0051,c3Ja659P,contagion,Contagion - A Zombie Infection / Infectious Mod,PeteMC,TARGET_MOD,MIT,"[""cursed"", ""fabric"", ""food"", ""forge"", ""game-mechanics"", ""neoforge""]","[""cursed"", ""fabric"", ""food"", ""forge"", ""game-mechanics"", ""neoforge""]",191716,2024-05-24T21:40:39.501309+00:00,2026-08-03T19:23:47.970020+00:00,60,S7KVLOGn,2.1.2-Fabric-mc26.2,2026-08-01T13:16:19.428795Z,Contagion-2.1.2-Fabric-mc26.2.jar,https://cdn.modrinth.com/data/c3Ja659P/versions/S7KVLOGn/Contagion-2.1.2-Fabric-mc26.2.jar,9d05f4824a73484e26fa6ba1f2f4ab53ecdfe4e6,d1217f4921dfeed3bff5b60b57f0a8362663fabd2015e40cef342d47600357ea03c73073fb339101d5248935d6ba34bc2dc31dfce4c4d1aa07d495fa73be19ba,"[""wOfJFFGH"", ""jnH2yN9z"", ""3gPteH7H""]","[""2.1.2-Fabric-mc26.1"", ""2.1.2-Fabric-mc1.20"", ""2.1.2-Fabric-mc1.21""]","[""2026-08-01T13:05:19.514946Z"", ""2026-08-01T12:45:42.821844Z"", ""2026-08-01T12:31:26.543141Z""]","[""Contagion-2.1.2-Fabric-mc26.1.jar"", ""Contagion-2.1.2-Fabric-mc1.20.jar"", ""Contagion-2.1.2-Fabric-mc1.21.jar""]","[""https://cdn.modrinth.com/data/c3Ja659P/versions/wOfJFFGH/Contagion-2.1.2-Fabric-mc26.1.jar"", ""https://cdn.modrinth.com/data/c3Ja659P/versions/jnH2yN9z/Contagion-2.1.2-Fabric-mc1.20.jar"", ""https://cdn.modrinth.com/data/c3Ja659P/versions/3gPteH7H/Contagion-2.1.2-Fabric-mc1.21.jar""]","[""a6ad4dfdcb7ea1ef1644c2ae14148735bf9cc39b"", ""9ebcf55286c4153ca49739ce1a9ed11a5e6e4dfa"", ""a452b731b6986214a0de7ce5f96161685940f575""]","[""06ef1b6c89771e3f134548133863b60c36809ead65c6afad048646345cd9f9f48c1848b94f2e3515f2457e89f9cbda653f2c2f9f7744a00c70477f71dc97b4b2"", ""345b69d03a765d1455771924cfd932495b138d7fdfe3f340187d433982d974a799dcde66623912d10b4730d7d66f65f1323bd5d8717119e5a57fa547be0d4377"", ""68d974ac75246def812b5782a9c9dff0729f520c208db7d03113e4f30aff6d96e69565996843e7316a04b462da4e1ec65d6634d5e8110bfc59df68d5332caf07""]"
